地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 英国'],['Polly Findlay'],['157'],['04'],"['克里斯托弗·埃克莱斯顿', '妮雅姆·库萨克', '卢克·纽伯里', 'Katy Brittain', 'David Acton', 'Raif Clarke', 'Tom Padley', 'Afolabi Alli', 'Michael Hodgson', 'Bally Gill', 'Edward Bennett', 'Donna Banya']",['麦克白 RSC Live: Macbeth'],['剧情'],['7.6'],['171'],[' 英语']
[' 英国'],['David Starkey'],[],['04'],['Janina Ramirez'],['艺术档案：天才达芬奇 Art on the BBC: The Genius of Leonardo Da Vinci'],['紀錄片 Documentary'],['7.6'],['135'],[' 英語 English']
[' 英国 / 美国'],['沃什·韦斯特摩兰'],['111'],"['01', '09']","['凯拉·奈特莉', '多米尼克·威斯特', '埃莉诺·汤姆林森', '费奥纳·肖', '丹妮斯·高夫', '艾莎·哈特', '丽贝卡·鲁特', '阿尔·韦弗', '卡罗琳·博尔顿', '雷·潘莎基', '珊农·塔伯特', '阿提拉·阿帕', '阿拉贝拉·韦尔', '羽田正义', '罗德里克·希尔', '贾尼娜·哈尼', '凯汀卡·埃格雷斯']",['柯莱特 Colette'],"['剧情', '传记', '历史']",['7.5'],['8436'],[' 英语']
[' 英国'],['西蒙·戈德温'],[],['12'],"['拉尔夫·费因斯', '苏菲·奥康内多']",['安东尼和克里奥帕特拉 National Theatre Live: Antony &amp; Cleopatra'],[],['7.5'],['188'],[' 英语']
[' 英国'],['安娜贝尔·杨科尔'],['106'],['09'],"['安娜·帕奎因', '格雷戈尔·塞尔科克', '尤安·梅森', '荷丽黛·格兰杰', '劳伦·莱尔', '凯特·迪基']",['告诉蜜蜂 Tell It to the Bees'],"['剧情', '同性']",['7.5'],['2026'],[' 英语']
[' 伊朗 / 英国 / 荷兰'],['阿里·贾比尔安萨里'],['102'],['10'],"['弗鲁格·凯哲贝格里', 'Mehdi Saki', 'Amir Hessam Bakhtiari', '贝纳兹·贾法里']",['德黑兰：爱之城 Tehran: City of Love'],['剧情'],['7.5'],['123'],[' 波斯语']
[' 英国'],['汤姆·哈伯'],['100'],['09'],"['朱丽·沃特斯', '杰西·巴克利', '苏菲·奥康内多', '杰米·西弗斯', 'Ashley Shelton', 'James Harkness', 'Daniel Campbell', 'Gemma McElhinney', 'Tracy Wiles', 'J. Thomas Bailey', 'James McElvar', 'Vanya Eadie']",['野玫瑰 Wild Rose'],"['剧情', '音乐']",['7.5'],['70'],[' 英语']
[' 爱尔兰 / 英国 / 美国'],['欧格斯·兰斯莫斯'],['119'],"['08', '11']","['奥利维娅·科尔曼', '艾玛·斯通', '蕾切尔·薇兹', '尼古拉斯·霍尔特', '乔·阿尔文', '马克·加蒂斯', '蒂莫西·英纳斯', '珍妮·莱恩斯福德', '詹姆斯·史密斯', '詹姆斯·梅尔维尔', '杰克·维尔']",['宠儿 The Favourite'],"['剧情', '喜剧', '同性', '传记']",['7.4'],['51676'],[' 英语']
[' 英国'],['大卫·马肯兹'],['121'],"['09', '11']","['克里斯·派恩', '斯蒂芬·迪兰', '亚伦·泰勒-约翰逊', '丽贝卡·罗宾', '比利·豪尔', '萨姆·斯普卢尔 ', '乔纳森·菲利普斯', '邓肯·拉克鲁瓦', '卡兰·马尔韦', '史蒂芬·克里', '托尼·库兰', '詹姆斯·卡沙莫', '阿拉斯塔尔·麦肯泽', '洛娜·麦克法迪', '弗洛伦斯·皮尤']",['法外之王 Outlaw King'],"['剧情', '动作', '传记', '历史']",['7.4'],['4811'],[' 英语']
[' 英国'],['Julian Hendy'],[],['01'],['安德鲁·格雷厄姆-迪克森'],['失窃的梵高之作 Stealing Van Gogh'],['紀錄片 Documentary'],['7.4'],['98'],[' 英語 English']
[' 英国 / 法国'],['拉尔夫·费因斯'],['128'],['08'],"['奥列格·伊万科', '拉尔夫·费因斯', '路易斯·霍夫曼', '阿黛尔·艾克萨勒霍布洛斯', '谢尔盖·波卢宁', '奥利维尔·雷堡汀', '拉斐尔·佩尔索纳', '丘尔潘·哈马托娃', '玛尔·索度佩', '内博伊萨·杜加利奇', '娜婕达·马尔基纳', '乔纳森·扎凯', '拉芙珊娜·库珂娃', 'Zach Avery', 'Igor Filipovic', 'Anastasiya Meskova', 'Radoslav Milenkovic', 'Andrei Urgant', 'Vitaliy Kovalenko', 'Milutin Milosevic']",['白乌鸦 The White Crow'],"['剧情', '传记']",['7.4'],['514'],[' 俄语 / 英语 / 法语']
[' 英国 / 美国 / 加拿大'],['乔·拜尔德'],['97'],['10'],"['史蒂夫·库根', '约翰·C·赖利', '雪莉·亨德森', '妮娜·阿里安达', '丹尼·赫斯顿', '斯蒂芬妮·海姆', '萨西·凯恩', '鲁弗斯·琼斯', '宾利·卡鲁', '桑吉弗·科赫利', '丹尼尔·弗恩', '迈克尔·海登', '尼克·欧文福特', '哈里·赫普', '加里·基利', '莱蕾·迪克斯', '丽贝卡·埃莉斯·兰姆', '西蒙·阿格']",['斯坦和奥利 Stan &amp; Ollie'],"['剧情', '喜剧', '传记']",['7.3'],['1584'],[' 英语']
[' 英国 / 美国'],['迈克·内威尔'],['124'],['04'],"['莉莉·詹姆斯', '米契尔·哈思曼', '格伦·鲍威尔', '马修·古迪', '杰西卡·布朗·芬德利', '汤姆·康特奈', '佩内洛普·威尔顿']",['根西岛文学与土豆皮馅饼俱乐部 The Guernsey Literary and Potato Peel Pie Society'],"['剧情', '爱情', '历史']",['7.2'],['4781'],[' 英语']
[' 英国 / 比利时 / 意大利 / 德国'],['鲁伯特·艾弗雷特'],['105'],"['01', '06']","['鲁伯特·艾弗雷特', '科林·费尔斯', '艾米丽·沃森', '科林·摩根', '埃德温·托马斯', '汤姆·威尔金森', '安娜·钱斯勒', '朱利安·沃德姆', '碧翠斯·黛尔', '安德烈·彭文', '约书亚·麦圭尔', '克里斯蒂安·布朗查特', '奥利弗·凯特', '罗纳德·皮卡普', '约翰·斯坦丁', '本杰明·沃辛', '丹尼尔·韦曼']",['快乐王子 The Happy Prince'],"['剧情', '同性', '传记']",['7.2'],['3983'],[' 英语 / 意大利语 / 法语']
[' 英国'],['肯尼思·布拉纳'],['101'],['12'],"['肯尼思·布拉纳', '朱迪·丹奇', '伊恩·麦克莱恩', '洛丽塔·查卡巴蒂', '杰克·科尔格雷夫·赫斯特', '道格·科灵', '埃莉诺·德·罗汉', '菲尔·邓斯特']",['都是真的 All Is True'],"['剧情', '传记', '历史']",['7.2'],['204'],[' 英语']
[' 英国'],['Carrie Cracknell'],[],['09'],"['凡妮莎·柯比', 'Eric Kofi Abrefa']",['朱莉小姐 National Theatre Live: Julie'],[],['7.2'],['198'],[' 英语']
[' 美国 / 英国 / 澳大利亚'],['威尔·古勒'],['95'],"['03', '02']","['詹姆斯·柯登', '多姆纳尔·格里森', '萝丝·拜恩', '伊丽莎白·德比茨基', '玛格特·罗比', '黛西·雷德利', '科林·穆迪', '山姆·尼尔', '希雅', '伊文·莱斯利', '费萨尔·巴齐', '克里斯蒂安·加扎尔', '玛丽安娜·琼-巴普蒂斯特', '加雷斯·戴维斯', '山姆·哈夫特', '萨莎·霍勒', '娜塔丽·朱', '特伦尼娅·爱德华兹', '费利克斯·威廉森', '许明珠', '布莱恩·布朗', '蕾切尔·沃德', '大卫·文翰', '威尔·赖歇尔特']",['比得兔 Peter Rabbit'],"['喜剧', '动画', '冒险']",['7.1'],['68757'],[' 英语']
[' 英国'],['理查德·艾尔'],['115'],['05'],"['安东尼·霍普金斯', '艾玛·汤普森', '艾米丽·沃森', '弗洛伦斯·皮尤', '吉姆·布劳德本特', '吉姆·卡特', '托比亚斯·门基斯', '约翰·麦克米兰', '安东尼·凯尔夫', '西蒙·曼勇达', 'Chukwudi Iwuji', '卡尔·约翰逊', 'Samuel Valentine', '安德鲁·斯科特', '克里斯托弗·埃克莱斯顿', '阿琳泽·科纳', '约翰·斯坦丁', '拉裴尔·德普雷', '肖恩·狄克逊', '通恰伊·古奈什', '所罗门·塔伊沃·贾斯提费尔德', '伯纳多·桑托斯']",['李尔王 King Lear'],['剧情'],['7.1'],['1771'],[' 英语']
[' 英国'],['大卫·斯特登'],['85'],['07'],"['约瑟夫·梅', '泰莉莎·加拉赫', '凯瑞·莎勒', '大卫·麦金', '金宝·张', '约翰·哈斯勒', '彼得·安德烈', '蒂娜·德赛', '露西·蒙格马利']",['托马斯大电影之世界探险记 Thomas &amp; Friends: Big World! Big Adventures! The Movie'],"['动画', '儿童']",['7.1'],['1192'],[' 英语']
[' 美国 / 英国'],['大卫·叶茨'],['134'],['11'],"['埃迪·雷德梅恩', '凯瑟琳·沃特斯顿', '约翰尼·德普', '裘德·洛', '埃兹拉·米勒', '丹·福勒', '艾莉森·萨多尔', '佐伊·克罗维兹', '卡勒姆·特纳', '金秀贤', '威廉·纳迪兰', '凯文·格思里', '卡门·艾乔戈', '沃尔夫·罗特', '德里克·里德尔', '科内尔·约翰', '英格瓦·埃盖特·西古德松', '波佩·科比-特曲', '西蒙·米考克', '大卫·樱井', '维多利亚·耶茨', '奥拉维尔·达里·奥拉夫松', '大卫·威尔莫特', '艾德·高根', '奥莉维亚·波皮卡', '阿尔菲·西蒙斯', '菲奥娜·格拉斯科特', '杰米·坎贝尔·鲍尔', '托比·瑞格波', '约书亚·谢伊', '布隆蒂斯·佐杜洛夫斯基', '杰西卡·威廉姆斯', '欧文·弗热瑞', '休·夸希', '塔希尔·布尔汉', '迈克尔·科布', '萨比恩·克洛森', '亚历珊德拉·福特', '肖恩·吉斯灵厄姆', '通恰伊·古奈什', '迈克尔·海登', '露丝·霍洛克斯', '泰·赫尔利', '纳西尔·贾玛', '卡米尔·雷米泽斯基', '迪诺·布加迪']",['神奇动物：格林德沃之罪 Fantastic Beasts: The Crimes of Grindelwald'],"['奇幻', '冒险']",['7.1'],['317543'],[' 英语']
[' 美国 / 英国'],['亚历克斯·嘉兰'],['115'],"['04', '02']","['娜塔莉·波特曼', '詹妮弗·杰森·李', '吉娜·罗德里格兹', '泰莎·汤普森', '奥斯卡·伊萨克', '水野索诺娅', '大卫·吉雅西', '图娃·诺沃妮', '本尼迪克特·王', '约翰·施瓦布', '萨米·海曼', '乔希·丹福德', '克里斯汀·麦加里蒂']",['湮灭 Annihilation'],"['剧情', '科幻', '惊悚']",['7.1'],['249300'],[' 英语']
[' 英国'],['特雷弗·纳恩'],['101'],['09'],"['汤姆·休斯', '索菲·库克森', '朱迪·丹奇', '特雷扎·萨博瓦', '劳伦斯·斯佩尔曼', '罗宾·索恩斯', 'Kevin Fuller', 'Simon Ludders', 'Ciarán Owens', 'Irfan Shamji']",['红琼 Red Joan'],"['剧情', '惊悚', '传记']",['7.1'],['145'],[' 英语']
[' 英国 / 美国'],['欧·帕克'],['114'],"['08', '07']","['莉莉·詹姆斯', '阿曼达·塞弗里德', '朱丽·沃特斯', '克里斯汀·芭伦斯基', '皮尔斯·布鲁斯南', '斯特兰·斯卡斯加德', '科林·费尔斯', '多米尼克·库珀', '杰瑞米·艾文', '亚历克萨·戴维斯', '杰西卡·基南·温', '乔什·迪伦', '休·斯金纳', '雪儿', '梅丽尔·斯特里普', '安迪·加西亚', '西莉亚·伊姆里', '欧米德·吉亚李利', '杰拉德·摩纳科', '森尚子', '伊川东吾', '阿纳斯塔西娅·希尔', '苏珊娜·巴克莱德', '乔纳森·戈德史密斯', '凯西·克莱尔', '班尼·安德森', '戴尔·布兰斯顿', '亚历珊德拉·福特']",['妈妈咪呀2 Mamma Mia! Here We Go Again'],"['喜剧', '爱情', '歌舞']",['7.0'],['19382'],[' 英语 / 法语 / 希腊语']
[' 英国 / 美国'],['巴特·雷顿'],['116'],"['01', '06']","['埃文·彼得斯', '巴里·基奥根', '布莱克·詹纳', '安·唐德', '乌多·基尔', '杰瑞德·亚伯拉汉姆森', '盖里·巴萨拉巴', '拉腊·格赖斯', '简·麦克尼尔', '韦恩·杜瓦尔']",['美国动物 American Animals'],"['剧情', '犯罪']",['7.0'],['13899'],[' 英语']
[' 西班牙 / 比利时 / 法国 / 葡萄牙 / 英国'],['特瑞·吉列姆'],['132'],"['05', '06']","['亚当·德赖弗', '欧嘉·柯瑞兰寇', '乔纳森·普雷斯', '斯特兰·斯卡斯加德', '奥斯卡·贾恩那达', '杰森·沃特金斯', '塞尔希·洛佩斯', '詹迪·莫拉', '特瑞·吉列姆', '霍威克·库区科利安', '阿尔维托·乔·李', '威廉·米勒', '萝西·德·帕尔马', '布鲁诺·塞维利亚']",['这个男人来自疯狂世界 El hombre que mató a Don Quijote'],"['剧情', '喜剧', '奇幻', '冒险']",['6.9'],['1789'],[' 英语 / 西班牙语']
[' 英国'],['鲁弗斯·诺里斯'],[],['05'],"['罗里·金奈尔', '安-玛莉·杜芙']",['麦克白 National Theatre Live: Macbeth'],['剧情'],['6.9'],['110'],[' 英语']
[' 英国 / 美国'],['约翰·斯蒂文森'],['86'],"['07', '03', '05']","['詹姆斯·麦卡沃伊', '艾米莉·布朗特', '约翰尼·德普', '切瓦特·埃加福特', '玛丽·布莱姬', '迈克尔·凯恩', '玛吉·史密斯', '凯利·阿斯博瑞', '德克斯特·弗莱彻', '马特·卢卡斯', '斯戴芬·莫昌特', '奥兹·奥斯朋', '罗莎莉·克雷格', '詹米·德米特鲁', '史蒂夫·汉密尔顿·肖', '吴汉章', '阿什利·詹森', '斯蒂芬·怀特', '朱丽·沃特斯', '理查德·威尔逊']",['淘气大侦探 Sherlock Gnomes'],"['喜剧', '动画', '冒险']",['6.9'],['2527'],[' 英语']
[' 英国'],['理查德·比灵甘'],['108'],['08'],"['米歇尔·邦纳德', '詹姆斯·伊莱斯', '萨姆·吉斯', '安德鲁·杰弗森-蒂尔尼', '艾拉·史密斯', '托尼·威']",['雷和莉兹 Ray &amp; Liz'],['剧情'],['6.9'],['146'],[' 英语']
[' 英国 / 美国'],['大卫·斯雷德'],['90'],['12'],"['菲恩·怀特海德', '克雷格·帕金森', '爱丽丝·洛维', '阿西姆·乔杜里', '威尔·保尔特', '塔露拉·哈登', '卡特里奥·诺克斯', '保罗·布拉德利', '乔纳森·阿里斯', 'A·J·霍顿', '弗勒尔·基思', '劳拉·埃弗兰', '阿伦·阿萨德', '苏珊妮·伯登', '杰夫·明特', '乔恩-乔·英克彭', '汤姆·麦卡尔', '埃利·皮尔西', '斯蒂芬·拉什布鲁克', '罗森达·桑德尔', '桑德拉·特蕾丝']",['黑镜：潘达斯奈基 Black Mirror: Bandersnatch'],"['剧情', '科幻', '悬疑', '惊悚']",['6.9'],['54261'],[' 英语']
[' 加拿大 / 英国'],['泽维尔·多兰'],['127'],['09'],"['基特·哈灵顿', '雅各布·特伦布莱', '苏珊·萨兰登', '娜塔莉·波特曼', '凯西·贝茨', '本·施耐泽', '埃米丽·汉普希尔', '迈克尔·刚本', '坦迪·牛顿', '贝拉·索恩', '克里斯·泽尔卡', '莎拉·加顿', '杰瑞德·基苏', '阿里·米伦', '阿玛拉·卡兰']",['约翰·多诺万的死与生 The Death And Life of John F. Donovan'],['剧情'],['6.8'],['190'],[' 英语']
[' 英国'],['奥利弗·帕克'],['96'],"['07', '07']","['罗伯·布莱顿', '鲁珀特·格雷夫斯', '托马斯·图尔格斯', '阿迪勒·阿赫塔尔', '吉姆·卡特', '丹尼尔·梅斯', '罗南·达利', '克里斯·杰普森', '斯派克·怀特', '内森奈尔·帕克', '简·霍洛克斯', '夏洛特·莱利', '阿希林·蒂塔', '安德鲁·诺', '克里斯蒂安·鲁贝克', '奥兰多·希尔', '马克·福斯特', '马诺伊·阿南德', '克莱尔·阿什顿', '保罗·布莱克维尔', '汉娜·布拉米雷斯', '克里斯·考林', '丹尼尔·厄根', '迈克尔·海登', '泰·赫尔利', '凯文·马塔迪恩', '马汀·麦格', '丽塔-麦克唐纳丹帕', '卡罗尔·斯蒂尔', '乔·惠特利', '布塔法·维塔']",['大叔花样游泳队 Swimming with Men'],"['剧情', '喜剧', '运动']",['6.8'],['1226'],[' 英语']
[' 英国'],['迈克·李'],['154'],"['09', '11']","['玛克辛·皮克', '罗里·金奈尔', '蒂姆·麦克纳尼', '戴维·鲍姆伯', '里奥·比尔', '尼克·迈瑞莱格伦', '菲利普·杰克森', '皮尔斯·奎格利', '阿拉斯塔尔·麦肯泽', '卡尔·约翰逊', '马克·瑞安', '克瑞恩·奥伯里恩', '李·博德曼']",['彼得卢 Peterloo'],"['剧情', '历史']",['6.8'],['572'],[' 英语']
[' 英国 / 中国大陆 / 美国'],['多诺万·玛什'],['122'],['10'],"['杰拉德·巴特勒', '托比·斯蒂芬斯', '加里·奥德曼', '科曼', '琳达·卡德里尼', '米哈伊尔·戈尔沃伊', '迈克尔·吉普森', '邓普希·博弗尔', '克里·约翰逊', '亚当·詹姆斯', '亨利·古德曼', '科林·斯廷顿', '卡特·麦金太尔', '施恩·泰勒', '米基·柯林斯', '威尔·阿滕伯勒', '大卫·吉雅西', '吴国耀', '泰勒·约翰·史密斯', '加布里埃尔·查瓦里亚', '柯斯莫·贾维斯', '迈克尔·特鲁科', '雷恩·麦帕林', '赞恩·霍尔茨', '尤里·科洛科利尼科夫', '伊戈尔·日日金', '伊利亚·沃里克', 'Hristo Mitzkov', '迈克尔·恩奎斯特', '卡罗琳·古多尔', '大卫·叶兰德', '斯图尔特·米里根', '李·阿斯奎斯-柯', '西奥·巴克利姆-比格斯', '内森·库珀', '迪诺·法赞尼', '所罗门·塔伊沃·贾斯提费尔德', '马里安·洛伦西克', '贾森·马修森', '伯纳多·桑托斯', '阿塔纳斯·斯雷布雷夫']",['冰海陷落 Hunter Killer'],"['动作', '战争']",['6.7'],['11737'],[' 英语']
[' 英国'],['哈迪 ·哈杰格'],['105'],['08'],"['山姆·洛克威尔', '菲比·福克斯', '本·施瓦茨', '彼得·费迪南多', '彼得·多卡普', '阿尔·韦弗', '罗宾·赫利尔', '西蒙·卡洛', '马丁·蒙纳斯特', '阿曼达·多诺休', '弗兰西斯·巴贝', '保罗·陈', '彼得·辛格', '鲁弗斯·赖特', '丹尼尔·厄根', '李·尼古拉斯·哈里斯']",['蓝蜥蜴俱乐部 Blue Iguana'],['喜剧'],['6.6'],['967'],[' 英语']
[' 英国'],['詹姆斯·马什'],['101'],['02'],"['科林·费尔斯', '蕾切尔·薇兹', '大卫·休里斯', '乔纳森·贝利', '安德鲁·巴肯', '吉娜维芙·冈特', '蒂姆·唐尼', '塞巴斯蒂安·阿梅斯托', '阿德里安·席勒', '蒂利亚纳·布克丽瓦', '萨姆·霍尔', '奥利弗·莫尔特曼', '劳伦斯·斯佩尔曼', 'Simon Chandler', 'Kit Connor']",['怜悯 The Mercy'],"['剧情', '传记']",['6.6'],['1433'],[' 英语']
[' 美国 / 英国'],['佐米·希尔拉'],['105'],"['03', '01']","['连姆·尼森', '维拉·法米加', '帕特里克·威尔森', '乔纳森·班克斯', '山姆·尼尔', '伊丽莎白·麦戈文', '基连·斯科特', '沙扎德·拉蒂夫', '安迪·尼曼', '克拉拉·拉戈', '罗兰·默勒', '弗洛伦斯·皮尤', '迪恩·查尔斯·查普曼', '埃拉-雷·史密斯', '妮拉·阿利亚', '柯林·麦克法兰', '寇布勒·霍尔德布鲁克-史密斯', '亚当·那加提斯', '金斯利·本-阿德', '戴姆森·伊德瑞斯', '本·卡普兰', '利蒂希娅·赖特', '杰米·比米什']",['通勤营救 The Commuter'],"['动作', '惊悚', '犯罪']",['6.6'],['50540'],[' 英语']
[' 英国'],['安德鲁·哈默'],['93'],['06'],"['Jan Anderson', '戴维·甘特', '肯尼斯·克拉德']",['菲茨罗伊 The Fitzroy'],"['喜剧', '科幻']",['6.6'],['108'],[' 英语']
[' 英国'],['文斯·马塞洛'],['105'],['05'],"['乔伊·金', '乔尔·考特尼', '莫尔纳·维瑟', '莫利·林沃德', 'Nathan Lynn', 'Meganne Young', 'Jacob Elordi', 'Frances Sholto-Douglas', 'Byron Langley', 'Robbie Tucker', 'Jessica Sutton', 'D. David Morin']",['亲吻亭 The Kissing Booth'],"['喜剧', '爱情']",['6.6'],['5530'],[' 英语']
[' 英国'],['林赛·米勒'],['88'],['11'],"['艾伦·里奇', '凯伦·汉森', '亚力克·塞克雷亚努', '汤姆·格林-卡尼', '图尔洛夫·科维里', '德拉戈什·布库尔', '乔纳森·哈登', '考斯米娜·斯特拉坦', '杰米-李·奥唐纳', '格温·麦克艾尔文', '瑞安·麦克法兰', '艾丽娜·爱奥娜·塞尔班']",['卖身 Doing Money'],"['剧情', '犯罪']",['6.5'],['1053'],[' 英语']
[' 英国'],['汤姆·埃德蒙兹'],['90'],"['06', '11']","['克里斯托弗·埃克莱斯顿', '阿奈林·巴纳德', '弗雷娅·梅弗', '汤姆·威尔金森', '格辛·安东尼', '奈杰尔·林赛', '玛丽昂·贝利', '玛西娅·沃伦', '维利贝·托皮奇', '娜塔莉·巴斯科姆', '卡罗尔·麦克里迪', '艾琳·尼古拉斯', '帕斯·列可勒']",['一周不死，全额退款 Dead in a Week: Or Your Money Back'],"['剧情', '喜剧', '动作']",['6.4'],['3097'],[' 英语']
[' 爱沙尼亚 / 比利时 / 爱尔兰 / 英国'],"['卡斯帕·简西斯', 'Riho Unt']",['75'],['06'],"['塞伦·希德', '迈克尔·麦克埃尔哈顿', '布莱丹·格里森']",['莫滕船长与蜘蛛女王 Captain Morten and the Spider Queen'],"['动画', '家庭']",['6.4'],['197'],[' 英语']
