地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 德国'],['汉斯·魏因加特纳'],['145'],"['02', '07']","['玛拉·昂德', '安东·斯皮克', '阿尔恩特·施韦林·索瑞', '托马斯·施穆克特', '豪尔·邦德舒', '马丁·诺伊豪斯']",['303'],['剧情'],['7.7'],['669'],[' 德语']
[' 罗马尼亚 / 德国 / 保加利亚 / 法国 / 捷克'],['拉杜·裘德'],['140'],"['07', '09']","['Ioana Iacob', 'Alex Bogdan', '亚历山德鲁·达比加']",['野名留史又如何 „Îmi este indiferent dacă în istorie vom intra ca barbari”'],['剧情'],['7.6'],['80'],[' 罗马尼亚语']
[' 俄罗斯 / 德国 / 波兰 / 哈萨克斯坦 / 中国大陆 / 法国'],['谢尔盖·德瓦茨沃伊'],['100'],['05'],"['萨梅尔·叶斯利亚莫娃', 'Zhipargul Abdilaeva', 'David Alaverdyan', 'Sergey Mazur', 'Slava Agashkin', 'Ashkat Kuchinchirekov']",['小家伙 Айка'],['剧情'],['7.6'],['1196'],[' 俄语 / 吉尔吉斯语']
[' 德国'],['宋克·沃特曼'],['91'],['10'],"['伊赫斯·贝尔本', '弗洛里安·大卫·菲茨', '克里斯托夫·玛丽亚·赫布斯特', '塞尔坎·卡亚', '卡罗琳·彼得斯', '亚妮娜·乌泽', '尤斯图斯·冯·多赫纳尼', '克里斯蒂安·斯基宾斯基']",['一次聚会 Der Vorname'],['喜剧'],['7.5'],['1505'],[' 德语']
[' 德国'],['托马斯·斯图伯'],['125'],"['02', '05']","['桑德拉·惠勒', '弗兰茨·罗戈夫斯基', '彼得·库尔特', '亨宁·佩克', '拉莫娜·库泽-莉比诺', '格瑞迪·京特', '克莱芒·迈尔', '安德雷亚斯·利奥波德', '斯特芬·施曼', '迈克尔·施佩希特', '萨沙·纳丹', '马提亚斯·布伦纳']",['货架之间 In den Gängen'],"['剧情', '爱情']",['7.3'],['1814'],[' 德语']
[' 德国 / 奥地利 / 法国'],['艾米莉·阿特夫'],['115'],"['02', '04']","['玛丽·博伊默', '比吉特·米尼希迈尔', '查理·哈纳', '罗伯特·格维斯戴克', '德尼·拉旺', '克里斯托弗·巴克霍尔兹', '薇姬·克里普斯']",['基伯龙三日 3 Tage in Quiberon'],['剧情'],['7.3'],['797'],[' 德语 / 法语 / 英语']
[' 乌克兰 / 德国'],['罗曼·邦达尔丘克'],['104'],['07'],"['谢尔·希斯蒂潘斯基', '维克多·日丹诺夫', '克里斯提纳·德迪拉克']",['火山 Vulkan'],"['剧情', '喜剧']",['7.3'],['87'],[' 乌克兰语']
[' 德国 / 法国'],['克里斯蒂安·佩措尔德'],['101'],"['02', '04']","['弗兰茨·罗戈夫斯基', '葆拉·贝尔', '戈德哈尔德·吉瑟', '莉莲·巴特曼', '玛丽安·扎瑞', '巴尔巴拉·奥尔', '马蒂亚斯·勃兰特', '塞巴斯蒂安·胡克', '尤斯图斯·冯·多赫纳尼', '亚历克斯·布伦德缪尔', '特里斯坦·皮特', '罗纳德·库克利斯']",['过境 Transit'],['剧情'],['7.3'],['2245'],[' 德语 / 法语 / 法国手语']
[' 丹麦 / 法国 / 德国 / 瑞典'],['拉斯·冯·提尔'],['152'],"['05', '10', '11']","['马特·狄龙', '布鲁诺·甘茨', '乌玛·瑟曼', '希芳·法隆', '苏菲·格拉宝', '丽莉·克亚芙', '杰瑞米·戴维斯', '爱德华·斯皮伊尔斯', '大卫·拜利', '刘智泰']",['此房是我造 The House That Jack Built'],"['喜剧', '惊悚', '犯罪']",['7.3'],['37873'],[' 英语 / 德语 / 意大利语']
[' 巴拉圭 / 德国 / 乌拉圭 / 巴西 / 挪威 / 法国'],['马塞洛·马蒂内斯'],['98'],"['02', '04']","['安娜·布伦', '玛加丽塔·伊伦', '安娜·伊万娜娃', '尼尔达·冈萨雷斯', '玛丽亚·马丁斯', '阿丽西亚·格拉', '海吉娜·杜阿尔奇']",['女继承者 Las herederas'],"['剧情', '同性']",['7.2'],['1799'],[' 西班牙语 / 瓜拉尼语']
[' 丹麦 / 德国'],['克里斯托弗·鲍伊'],['119'],['10'],"['尼古拉·雷·卡斯', '法瑞斯·法瑞斯', '约翰妮·路易斯·施密特', '索伦·比尔马克', '范妮·博内代尔', '克拉拉·罗萨杰', '路易斯·斯科夫', '阿曼达·拉德里亚克', '安德斯·霍夫', '尼可拉斯·布若', '埃利奥特·克罗赛特·霍夫', '碧尔特·诺伊曼', '迈克尔·布罗斯楚普', '玛丽安·霍格斯布罗', '薇比珂·哈斯特伦', '特赖恩·帕里森', '纳斯塔加·阿尔赛', '亨里克·韦斯特加德·尼尔森', '拉多·哈季奇', '安德斯·布林克·马德森', '旺达·佩德尔维茨']",['64号病历 Journal 64'],"['悬疑', '惊悚', '犯罪']",['7.2'],['5470'],[' 丹麦语 / 西班牙语 / 阿拉伯语']
[' 德国'],['克里斯蒂安·阿瓦特'],['109'],['04'],"['克里斯蒂安娜·保罗', '亚历山大·约瓦诺维奇', '汉娜·赫茨施普龙', '沃坦·维尔克·默林']",['急速逃脱 Steig. Nicht. Aus!'],['惊悚'],['7.2'],['114'],[' 德语']
[' 英国 / 比利时 / 意大利 / 德国'],['鲁伯特·艾弗雷特'],['105'],"['01', '06']","['鲁伯特·艾弗雷特', '科林·费尔斯', '艾米丽·沃森', '科林·摩根', '埃德温·托马斯', '汤姆·威尔金森', '安娜·钱斯勒', '朱利安·沃德姆', '碧翠斯·黛尔', '安德烈·彭文', '约书亚·麦圭尔', '克里斯蒂安·布朗查特', '奥利弗·凯特', '罗纳德·皮卡普', '约翰·斯坦丁', '本杰明·沃辛', '丹尼尔·韦曼']",['快乐王子 The Happy Prince'],"['剧情', '同性', '传记']",['7.2'],['3983'],[' 英语 / 意大利语 / 法语']
[' 白俄罗斯 / 美国 / 德国 / 俄罗斯'],['Darya Zhuk'],['95'],"['07', '08']","['尤利斯·鲍里索夫', 'Alina Nasibullina', 'Ivan Mulin', 'Anastasia Garvey', 'Natalya Onishenko', 'Ilya Kapanets', 'Svetlana Anikey', 'Lyudmila Razumova', 'Vyacheslav Shakalido']",['水晶天鹅 Хрусталь'],['剧情'],['7.2'],['117'],[' 俄语 / 英语']
[' 德国 / 奥地利 / 荷兰'],['Miguel Alexandre'],[],['03'],"['弗洛伦丝·卡松巴', '约瑟夫·哈德', '汉娜·霍克斯特拉', '赖纳·博克', 'Errol Trotman-Harewood']",['亚瑟与克莱尔 Arthur &amp; Claire'],"['剧情', '喜剧']",['7.0'],['65'],[' 德语 / 英语 / 荷兰语']
[' 德国 / 奥地利'],['沃尔夫冈·费希尔'],['94'],['02'],"['苏珊·沃尔夫', 'Gedion Oduor Wekesa', 'Felicity Babao', '亚历山大·拜尔', '伊嘉·比肯费尔德', 'Anika Menger']",['怒海仁心 Styx'],['剧情'],['7.0'],['68'],[' 德语']
[' 哥伦比亚 / 丹麦 / 墨西哥 / 德国 / 瑞士'],"['克丽丝蒂娜·加耶果', '西罗·格拉']",['125'],"['05', '08']","['卡米娜·马蒂内', '何塞·阿科斯塔', '娜塔利娅·雷耶斯', '约恩·纳瓦埃斯', '格雷德·梅扎', '何塞·维森特', '胡安·包蒂斯塔·马丁内斯', '米格尔·维埃拉', '塞尔希奥·科恩', '阿斯列尼斯·马尔克斯', '何塞·奈德', '扬克·迪亚兹', '维克多·蒙特罗', '华金·拉蒙', '豪尔赫·拉斯卡罗']",['候鸟 Pájaros de verano'],"['剧情', '惊悚']",['6.7'],['1174'],[' 西班牙语 / 英语 / 瓦尤语']
[' 德国 / 希腊 / 塞浦路斯'],['Marios Piperides'],['93'],['04'],"['亚当·布斯多柯斯', '法提赫·阿尔', 'Vicky Papadopoulou', 'Özgür Karadeniz']",['萌犬偷渡记 Smuggling Hendrix'],"['剧情', '喜剧']",['6.6'],['71'],[' 英语 / 希腊语 / 土耳其语']
[' 德国'],['Philipp Hirsch'],['101'],['10'],"['保罗·勒克斯', 'Enno Trebs', 'Tijan Marei']",['绿野迷踪 Raus'],"['剧情', '悬疑', '惊悚', '冒险']",['6.6'],['94'],[' 德语']
[' 罗马尼亚 / 德国 / 捷克 / 保加利亚 / 法国'],['阿迪娜·平蒂列'],['123'],['02'],"['劳拉·本森', '托马斯·勒马尔奎斯', '克里斯蒂安·巴耶林', '格雷特·乌尔勒曼', '阿迪娜·平蒂列', '汉娜·霍夫曼', '西尼·勒夫', '厄梅拉·琦琦库娃']",['不要碰我 Nu mă atinge-mă'],['剧情'],['6.6'],['1364'],[' 英语 / 德语']
[' 德国'],['丹尼尔·曼斯'],['102'],['03'],"['琳恩· 萨拉· 里瑟', '伊莎贝尔·提尔昊', '\xa0韩·塞尔', '托马斯·沃尔夫', '埃里克·弗兰岑', '丹尼尔·施泰纳']",['夏末秋至 Zwischen Sommer und Herbst'],"['爱情', '同性']",['6.5'],['455'],[' 德语']
[' 阿根廷 / 巴西 / 德国 / 法国 / 荷兰'],['本哈明·奈斯塔特'],['109'],['09'],"['阿尔佛莱德·卡斯特罗', '达里奥·格兰迪内蒂', '安德丽娅·弗里杰里奥']",['罗霍 Rojo'],['剧情'],['6.4'],['92'],[' 西班牙语']
[' 墨西哥 / 法国 / 德国'],['卡洛斯·雷加达斯'],['173'],['09'],"['卡洛斯·雷加达斯', 'Phil Burgers', '吕特·雷加达斯']",['我们的时光 Nuestro tiempo'],['剧情'],['6.3'],['207'],[' 西班牙语']
[' 德国 / 乌克兰 / 法国 / 荷兰 / 罗马尼亚'],['谢尔盖·洛兹尼察'],['121'],"['05', '08', '09']","['瓦列留·安德留察', '鲍里斯·卡莫尔津', '谢尔盖·科列索夫', 'Georgiy Deliev', '谢尔盖·罗斯林', 'Alexander Zamuraev', 'Konstantin Itunin', 'Irina Plesnyayeva', 'Vadim Dubovsky', 'Svetlana Kolesova', 'Evgeny Chistyakov']",['顿巴斯 Донбас'],['剧情'],['6.3'],['93'],[' 乌克兰语 / 俄语']
[' 意大利 / 德国 / 瑞士 / 法国'],['劳拉·比斯普里'],['97'],['02'],"['瓦莱丽亚·戈利诺', '阿尔巴·罗尔瓦赫尔', '撒拉·卡苏', '乌多·基尔', '米歇尔·卡尔博尼']",['我的女儿 Figlia mia'],['剧情'],['6.3'],['244'],[' 意大利语']
[' 德国 / 美国 / 加拿大'],['安德鲁·尼科尔'],['100'],"['05', '05']","['克里夫·欧文', '阿曼达·塞弗里德', '科鲁姆·费奥瑞', '索尼亚·瓦格尔', '马克·奥布莱恩', '乔·平格', '伊多·戈德堡', '塞巴斯蒂安·皮戈特', '瑞秋·罗伯茨', '马克·格拉齐尼', '康拉德·科茨', '梅寇·阮', '萨拉·米蒂奇', '达蒙·伦延']",['匿名者 Anon'],"['科幻', '惊悚']",['6.3'],['5812'],[' 英语']
[' 德国'],['丹尼斯·甘塞尔'],['110'],['03'],"['雪莉·麦克雷恩', '米兰·佩舍尔', '乌韦·奥克森克内希特', '米夏埃尔·赫尔比希', '亨宁·鲍姆', '克里斯托夫·玛丽亚·赫布斯特', '安妮特·弗埃尔', '托马斯·弗里斯奇', '唐汉平', '关永扬', '朱迪·温特', 'Volker Michalowski', 'Rick Kavanian', 'Maverick Quek']",['吉姆与卢克司机 Jim Button and Luke the Engine Driver'],"['家庭', '奇幻', '冒险']",['6.2'],['131'],[' 德语']
[' 英国 / 德国'],['Julien Landais'],['90'],['08'],"['乔纳森·莱斯·梅耶斯', '乔莉·理查德森', '瓦妮莎·雷德格瑞夫', 'Lois Robbins']",['阿斯彭文稿 Aspern Papers'],['剧情'],['6.2'],['92'],[' 英语']
[' 德国'],['丹尼斯·甘塞尔'],['110'],['03'],"['雪莉·麦克雷恩', '米兰·佩舍尔', '乌韦·奥克森克内希特', '米夏埃尔·赫尔比希', '亨宁·鲍姆', '克里斯托夫·玛丽亚·赫布斯特', '安妮特·弗埃尔', '托马斯·弗里斯奇', '唐汉平', '关永扬', '朱迪·温特', 'Volker Michalowski', 'Rick Kavanian', 'Maverick Quek']",['吉姆与卢克司机 Jim Button and Luke the Engine Driver'],"['家庭', '奇幻', '冒险']",['6.2'],['130'],[' 德语']
[' 德国 / 法国 / 英国 / 波兰 / 美国'],['克莱尔·德尼'],['113'],['09'],"['罗伯特·帕丁森', '朱丽叶·比诺什', '安德雷·本杰明', '米娅·高斯', '阿加塔·布泽克', '拉斯·艾丁格', '克莱尔·陈', '伊万·米切尔', '格洛里亚·奥比安约', '杰西·罗斯', '维克多·班纳杰']",['太空生活 High Life'],"['剧情', '科幻']",['6.2'],['2318'],[' 英语']
[' 英国 / 德国 / 瑞典 / 加拿大 / 美国'],['费德·阿尔瓦雷兹'],['117'],['11'],"['克莱尔·芙伊', '斯瓦利尔·古德纳松', '西尔维娅·侯克斯', '勒凯斯·斯坦菲尔德', '斯戴芬·莫昌特', '卡梅隆·布莱顿', '薇姬·克里普斯', '沃尔克·布鲁赫', '米卡埃尔·佩斯布兰特', '克拉斯·邦', '安德烈·佩伊奇', '克里斯托弗·康夫瑞', '西诺薇·玛考迪·伦德']",['蜘蛛网中的女孩 The Girl in the Spider&#39;s Web'],"['剧情', '惊悚', '犯罪']",['6.1'],['3272'],[' 英语']
[' 德国 / 瑞士'],['Mike Schaerer'],['103'],['01'],"['卡洛琳·赫弗斯', '苏珊娜·冯·博尔索迪', 'Eveline Hall']",['淘气小女巫 Die kleine Hexe'],['家庭'],['6.0'],['141'],[' 德语']
[' 肯尼亚 / 南非 / 德国 / 荷兰 / 法国 / 挪威 / 黎巴嫩'],['Wanuri Kahiu'],['83'],"['05', '09']","['Samantha Mugatsia', 'Sheila Munyiva', 'Jimmy Gathu', 'Nini Wacera', 'Dennis Musyoka', 'Patricia Amira', 'Neville Misati', 'Muthoni Gathecha', 'Nice Githinji', 'Charlie Karumi', 'Patricia Kihoro']",['肯尼亚式友谊 Rafiki'],"['剧情', '爱情', '同性']",['5.8'],['138'],[' 英语 / 斯瓦希里语']
[' 德国'],['托尔斯滕·孔斯特勒'],['105'],['01'],"['蒂尔·施威格', '马提亚斯·施维赫夫', '安妮·薛弗', '丽莎·托马舍夫斯基', '约阿希姆·保罗·阿斯波克', '海诺·费尔希', '萨缪尔·芬齐', '安德烈·赫尼克', '拉莫娜·库泽-莉比诺', '宝拉·保罗', '海伦娜·皮斯克', '梅林·罗斯', '蒂姆·维尔德']",['热狗行动 Hot Dog'],"['喜剧', '动作']",['5.7'],['422'],[' 德语']
[' 德国 / 加拿大'],['德鲁·林特'],['81'],['01'],"['Antoine Lahaie', 'Nicolas Maxim Endlicher', 'Nina Kettiger', 'Vika Kirchenbauer', 'Lynn Lahaie', 'Ahmad Larnes', 'Antonio Onio', 'Ivan Rueda', 'Paul Auls', 'Filip Samuel Berg', 'Kévin Thomé de Souza', 'Søren Drastrup', 'Ali Esfahani', 'Valeria Farina', 'Luca Fuchs', '德鲁·林特']",['M/M'],"['剧情', '惊悚', '同性']",['5.4'],['483'],[' 英语 / 法语 / 德语']
[' 德国'],['Khaled Kaissar'],[],['02'],"['丽莎·维卡里', '卡罗·柳别克', '布兰科·托莫维奇']",['卢娜 Luna'],"['动作', '惊悚']",['5.3'],['220'],[' 德语 / 俄语']
[' 美国 / 德国 / 加拿大'],['Anthony Scott Burns'],['90'],"['07', '07']","['妮可拉·佩尔茨', '托马斯·曼', '克里斯汀·霍恩', '艾莉森·海萨克', 'Robert B. Kennedy', '约翰·拉尔斯顿', '珀西·海恩斯·怀特', 'Carlyn Burchell', '卢修斯·霍约斯', '尼尔·怀特利', 'Aaron Hale', '凯特·莫耶']",['幽冥之家 Our House'],"['惊悚', '恐怖']",['4.9'],['408'],[' 英语']
[' 英国 / 德国'],['邓肯·琼斯'],['126'],['02'],"['亚历山大·斯卡斯加德', '保罗·路德', '贾斯汀·塞洛克斯', '罗伯特·席安', '谢妮布·萨利赫', '罗伯特·卡辛斯基', '多米尼克·莫纳汉', '山姆·洛克威尔', '丹尼尔·法瑟斯', '诺埃尔·克拉克', '弗洛伦丝·卡松巴', '克斯腾·布劳克', '安杰伊·布卢门菲尔德', '尼基·兰伯恩', '卡罗琳·彼得斯', '劳拉·德波尔', '马蒂·博斯泰特', '杰尼斯·纽沃纳', '安妮娜·沃尔特', '尤金·鲍德尔']",['缄默 Mute'],"['科幻', '悬疑', '惊悚']",['4.9'],['2262'],[' 英语 / 德语']
[' 加拿大 / 德国'],['Erdal Ceylan'],[],['01'],"['Alyson Walker', '托尼·吉罗克斯', 'Meelah Adams', 'Ian Butcher', 'Tyler A.H. Smith', 'Shaun Morse', '马修·格雷厄姆', 'Stephanie Gooden']",['地狱自拍 Selfie from Hell'],"['悬疑', '恐怖']",['3.3'],['203'],[' 英语']
[' 德国'],['Cüneyt Kaya'],[],['03'],"['Bülent Ceylan', 'Josefine Preuß', 'Paul Faßnacht']","['滚开，白雪公主 Verpiss Dich, Schneewittchen']",[],[''],[],[' 德语']
[' 德国'],[],[],[],[],['der grosse rudolph'],[],[''],[],[]
[' 德国'],['安德里亚·豪列塔'],['110'],['04'],"['Fernando Albizu', 'María José Alfonso', 'Iñaki Ardanaz', 'Carla de Otero', 'Cibeles Fernández', 'Gabriela Fernández', '英格丽·加西亚·荣松', 'Mamen Godoy', 'Iván Luis', 'Mona Martínez']",['真假娇娃 Ana de día'],"['剧情', '喜剧', '惊悚']",[''],[],[' 德语']
[' 德国 / 芬兰 Finland'],['斯特凡·韦斯特韦勒'],['94'],['04'],"['Mikke Emil Rasch', '尼克豪拉斯切克', '莎宾·蒂莫提欧', '汤米·柯贝拉', 'Roy Peter Link']",['Matti &amp; Sami und die drei größten Fehler des Universums'],[],[''],[],[' 德语']
[' 德国'],[],[],[],[],['nichts zu verlieren'],[],[''],[],[]
[' 德国'],[],[],[],[],['Anne Clark: I’ll walk out into tomorrow'],[],[''],[],[]
[' 德国'],[],[],[],[],['Sarah Kohr - Mord im Alten Land'],[],[''],[],[]
[' 德国'],[],[],[],[],['Urlaub mit Mama'],[],[''],[],[]
[' 德国'],[],[],[],[],['Toulouse'],[],[''],[],[]
[' 德国'],[],[],[],[],['Spätwerk'],[],[''],[],[]
[' 德国'],[],[],[],[],['ich bin Viktor'],[],[''],[],[]
[' 德国'],[],[],[],[],['Die-Heiland-Wir-sind-Anwalt'],[],[''],[],[]
[' 德国'],[],[],[],[],['Meine Mutter ist unmöglich'],[],[''],[],[]
[' 德国'],[],[],[],[],['Trauung mit Hindernissen'],[],[''],[],[]
[' 德国'],[],[],[],[],['Ihr seid natürlich eingeladen'],[],[''],[],[]
[' 德国'],[],[],[],[],['Billy Kuckuck - Margot muss bleiben!'],[],[''],[],[]
[' 德国'],[],[],[],[],['Der Polizist und das Mädchen'],[],[''],[],[]
[' 德国'],[],[],[],[],['LIEBE AUF DEN ERSTEN TRICK'],[],[''],[],[]
[' 德国'],[],[],[],[],['Eskimo Limon - Eis am Stiel: Von Siegern und Verlierern'],[],[''],[],[]
[' 德国'],[],[],[],[],['Das Joshua-Profil'],[],[''],[],[]
[' 德国'],[],[],[],[],['Der Nesthocker'],[],[''],[],[]
[' 德国'],[],[],[],[],['Oma ist verknallt'],[],[''],[],[]
[' 德国'],[],[],[],[],['13 Uhr mittags'],[],[''],[],[]
[' 德国'],[],[],[],[],['Ein mieser Tag'],[],[''],[],[]
[' 德国'],[],[],[],[],['Fluss des Lebens - Okavango'],[],[''],[],[]
[' 德国'],[],[],[],[],['Verliebt in Masuren'],[],[''],[],[]
[' 德国'],[],[],[],[],['Liebe auf Persisch'],[],[''],[],[]
[' 德国'],['Daniel Wild'],['104'],['01'],"['弗兰茨·罗戈夫斯基', 'Serkan Kaya', 'Heiko Pinkowski']",['卢克斯：光之战士 Lux: Krieger des Lichts'],[],[''],[],[' 德语']
[' 瑞典 / 丹麦 / 挪威 / 德国 / 英国'],['Mårten Klingberg'],['90'],['01'],"['Peter Haber', 'Kristofer Hivju', 'Ingvar Hirdwall', 'Rebecka Hemse', 'Måns Nathanaelson']",['Beck Ditt eget blod'],"['悬疑', '惊悚', '犯罪']",[''],[],[' 瑞典语 / 挪威语 / 波斯语 / 英语']
[' 德国 / 西班牙'],['Erec Brehmer'],['89'],[],[],['La Palma'],[],[''],[],[' 德语']
[' 德国 / 冰岛 / 墨西哥 / 美国'],['Maria Solrun'],['72'],['02'],"['马格努斯·马里乌森', 'Ester Tompa', 'Floriane Daniel', 'Julia Kratz', 'Hans Brückner', 'Gabo Hoog', 'Matthias Renner']",['亚当 Adam'],['剧情'],[''],[],[' 德语 / 英语']
[' 德国'],['多米尼克·格拉夫'],[],[],[],['汉娜 Hanne'],['剧情'],[''],[],[' 德语']
[' 德国 / 希腊'],['Rebekka Kaufmann'],['65'],[],[],['We Own the Crisis'],[],[''],[],[' 德语 / 希腊语']
[' 德国'],['Julian Pörksen'],['97'],"['02(德国)"">2018']","['塞巴斯蒂安·鲁道夫', '莉莉丝·斯坦根博格', 'Christine Hoppe']",['不知所终 Whatever Happens Next'],[],[''],[],[' 波兰 Poland']
[' 德国'],['Lola Randl'],['94'],['03'],"['Lina Beckmann', '查理·哈纳', '本诺·菲尔曼']",['Fühlen Sie sich manchmal ausgebrannt und leer'],['喜剧'],[''],[],[' 德语']
[' 德国'],['Michael Roitzsch'],['90'],[],"['Marcus König', 'Helenie Mende', 'Ulrich Schwarz', 'Sarah Bauer', 'Jana Hering']",['Blind Spot Im toten Winkel'],[],[''],[],[' 德语']
[' 德国'],"['John Cranko', 'Jürgen Rose', 'James Tuggle']",[],[],"['Friedemann Vogel', 'Alicia Amatriain', 'David Moore', 'Elisa Badenes', 'Marcia Haydée']",['奥涅金 Onegin'],[],[''],[],[' 英语']
