地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 日本'],['大根仁'],['119'],['08'],"['筱原凉子', '广濑铃', '板谷由夏', '小池荣子', '友坂理惠', '渡边直美', '池田依来沙', '山本舞香', '野田美櫻', '田边桃子', '富田望生', '三浦春马', '中川雅也', '新井浩文', '矢本悠马']",['阳光姐妹淘 SUNNY 強い気持ち・強い愛'],"['剧情', '喜剧', '歌舞']",['8.3'],['17735'],[' 日语']
[' 日本'],['岸诚二'],[],['12'],"['木野日菜', '长江里加', '小原好美', '前川涼子', '置鲇龙太郎', '井上穗乃花', '金泽舞']",['来玩游戏吧 OAD あそびあそばせ OAD'],"['喜剧', '动画']",['8.3'],['132'],[' 日语']
[' 日本'],['谷口悟朗'],['140'],['05'],"['福山润', '樱井孝宏', '野上尤加奈', '小清水亚美', '名塚佳织', '绿川光', '金井美香', '伊藤沙织', '高田裕司', '真殿光昭', '仓田雅世', '桧山修之', '私市淳', '加濑康之', '水岛大宙', '成田剑', '千叶纱子', '白鸟哲', '井上喜久子', '新井里美', '大原沙耶香', '折笠富美子', '杉山纪彰', '保志总一朗', '后藤邑子', '井上伦宏', '三户耕三', '内田聪明', '中田让治', '皆川纯子', '幸野善之', '渡边明乃', '山野井仁', '河城英之介', '百百麻子', '若本规夫']",['代号基亚斯：反叛的鲁路修3之皇道 コードギアス 反逆のルルーシュⅢ 皇道'],"['动作', '科幻', '动画']",['8.3'],['895'],[' 日语']
[' 日本'],['谷口悟朗'],['133'],['02'],"['福山润', '樱井孝宏', '野上尤加奈', '小清水亚美', '名塚佳织', '成田剑', '折笠富美子', '大原沙耶香', '杉山纪彰', '千叶纱子', '水岛大宙', '若本规夫', '河城英之介', '井上伦宏', '三户耕三', '内田聪明', '保志总一朗', '后藤邑子', '白鸟哲', '井上喜久子', '山野井仁', '皆川纯子', '南央美', '梁田清之', '幸野善之', '宝龟克寿', '中田让治', '渡边明乃', '真殿光昭', '桧山修之', '加濑康之', '新井里美', '仓田雅世', '高田裕司', '私市淳', '二又一成', '岛香裕', '金井美香', '须藤沙织', '绿川光']",['代号基亚斯：反叛的鲁路修2之叛道 コードギアス 反逆のルルーシュⅡ 叛道'],['动画'],['8.3'],['813'],[' 日语']
[' 日本'],['冲田修一'],['99'],"['04', '05']","['山崎努', '树木希林', '加濑亮', '吉村界人', '光石研', '青木崇高', '吹越满']",['有熊谷守一在的地方 モリのいる場所'],['剧情'],['8.3'],['10506'],[' 日语']
[' 日本'],['松本佳奈'],[],['01'],"['中井贵一', '波瑠']",['女儿的结婚 娘の結婚'],['剧情'],['8.3'],['398'],[' 日语']
[' 日本'],['加藤敏幸'],[],['07'],"['櫻井孝宏', '种崎敦美', '間島淳司']",['岸边露伴一动不动 六壁坂 岸辺露伴は動かない 六壁坂'],"['剧情', '动画', '惊悚']",['8.3'],['356'],[' 日语']
[' 日本'],['京极义昭'],['5'],['07'],"['花守由美里', '东山奈央', '原纱友里', '丰崎爱生']",['摇曳露营SP サバキャン△ ゆるキャン△ SP サバキャン△'],['动画'],['8.2'],['90'],[' 日语']
[' 日本'],['千明孝一'],['83'],['01'],"['关智一', '雪野五月', '野上尤加奈', '三木真一郎', '根谷美智子', '大塚明夫', '田中正彦', '浪川大辅']",['全金属狂潮 One Night Stand フルメタル・パニック! ワン・ナイト・スタンド'],['动画'],['8.2'],['82'],[' 日语']
[' 日本'],['阿部记之'],['29'],['10'],"['天野由梨', '千叶繁', '桧山修之', '室井深雪', '绪方惠美', '佐佐木望']",['幽游白书外传 幽遊白書 「TWO SHOTS」「のるか そるか」'],['动画'],['8.2'],['124'],[' 日语']
[' 日本'],[],['240'],['12'],"['樱井翔', '广濑铃', '内村光良', '桑子真帆', '松田圣子', '松任谷由实', '北岛三郎', '林佳树', 'AKB48', 'perfume', '米津玄师', '西野加奈']",['第69届NHK红白歌会 第69回NHK紅白歌合戦'],"['音乐', '歌舞', '真人秀']",['8.2'],['2008'],[' 日语']
[' 日本'],['栗山民也'],['175'],['03'],"['野村万斋', '广末凉子', '鹫尾真知子', '土屋佑壱', '山崎一', '辻万长']",['上海月亮 シャンハイムーン'],['剧情'],['8.2'],['431'],[' 日语']
[' 日本'],['森田侑希'],['24'],['12'],"['花泽香菜', '前野智昭', '小野大辅', '井上喜久子', '长绳麻理亚', '樱井孝宏', '早见沙织', '杉田智和', '乃村健次', '江越彬纪', '佐藤健辅', '柳田淳一', '熊谷健太郎', '小林千晃', '山本祥太', '铃木峻汰', '贯井柚佳', '木村珠莉', '小林裕介', '古川慎', '能登麻美子']",['工作细胞特别篇：感冒 はたらく細胞 特別編 風邪症候群'],['动画'],['8.2'],['975'],[' 日语']
[' 日本'],['TBS'],['35'],['08'],['绫濑遥'],['绫濑遥倾听战争 曾经沉默的女性 綾瀬はるか『戦争』を聞く～語らなかった女たち～'],[],['8.1'],['81'],[' 日语']
[' 日本'],['西浦正记'],['128'],['07'],"['山下智久', '新垣结衣', '户田惠梨香', '比嘉爱未', '浅利阳介', '有冈大贵', '成田凌', '新木优子', '马场富美加', '新田真剑佑', '片濑梨乃', '山谷花纯', '丸山智己', '平野生成', '杉本哲太', '安藤政信', '椎名桔平']",['紧急救命 劇場版 コード・ブルー-ドクターヘリ緊急救命-'],['剧情'],['8.0'],['5582'],[' 日语']
[' 日本'],['西浦正记'],['128'],['07'],"['山下智久', '新垣结衣', '户田惠梨香', '比嘉爱未', '浅利阳介', '有冈大贵', '成田凌', '新木优子', '马场富美加', '新田真剑佑', '片濑梨乃', '山谷花纯', '丸山智己', '平野生成', '杉本哲太', '安藤政信', '椎名桔平']",['紧急救命 劇場版 コード・ブルー-ドクターヘリ緊急救命-'],['剧情'],['8.0'],['5579'],[' 日语']
[' 日本'],[],[],['09'],"['飞田展男', '上田耀司', '高木涉', '橘U子']",['黄金神威 OAD ゴールデンカムイ OAD'],['动画'],['8.0'],['131'],[' 日语']
[' 日本'],"['大森贵弘', '伊藤秀树']",['104'],['09'],"['神谷浩史', '井上和彦', '高良健吾', '小林沙苗', '泽城美雪', '石田彰', '藤村步', '村濑步', '伊藤美纪', '伊藤荣次', '堀江一真', '佐藤利奈', '木村良平', '菅沼久义', '雪野五月', '川澄绫子', '樋口晓里', '冈村明美', '黑田崇矢', '长岛雄一', '松山鹰志', '下崎纮史', '知桐京子', '岛本须美']",['夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～'],"['剧情', '动画', '奇幻']",['8.0'],['70676'],[' 日语']
[' 日本'],['福泽克雄'],['119'],['01'],"['阿部宽', '松岛菜菜子', '沟端淳平', '田中丽奈', '木村绿子', '乌丸节子', '春风亭升太', '音尾琢真', '饭丰万理江', '上杉祥三', '中岛博子', '樱田日和', '及川光博', '伊藤兰', '小日向文世', '山崎努', '香川照之', '杏']",['祈祷落幕时 祈りの幕が下りる時'],"['剧情', '悬疑']",['8.0'],['93517'],[' 日语']
[' 日本'],['太田勇'],[],['02'],"['田中要次', '岛田久作', '高桥瞳', '石桥桂', '春名风花']",['猫和凶相大叔2 猫とコワモテ２'],[],['8.0'],['193'],[]
[' 日本'],['小泉德宏'],['128'],['03'],"['广濑铃', '野村周平', '新田真剑佑', '上白石萌音', '矢本悠马', '森永悠希', '清水寻也', '优希美青', '佐野勇斗', '清原果耶', '松冈茉优', '贺来贤人', '松田美由纪', '国村隼']",['花牌情缘：结 ちはやふる 結び'],['剧情'],['7.9'],['6102'],[' 日语']
[' 日本'],['铃村展弘'],['56'],['03'],"['濑户利树', '松本享恭', '饭岛宽骑', '岩永彻也', '松田流花', '小野塚勇人', '黑崎莉奈', '中川可菜', '小手伸也', '诹访部顺一', '柳百合菜', 'ハリー杉山', '贵水博之']",['假面骑士EX-AID Trilogy Another Ending  Part I 假面骑士Brave&amp;假面骑士Snipe 仮面ライダーブレイブ＆スナイプ'],[],['7.9'],['107'],[' 日语']
[' 日本'],['山田洋次'],['123'],"['04', '05']","['桥爪功', '吉行和子', '西村雅彦', '夏川结衣', '中岛朋子', '林家正蔵', '妻夫木聪', '苍井优', '藤山扇治郎', '广冈由里子', '北山雅康', '大沼柚希', '小林飒', '小川绘莉', '徳永雄辉', '小林稔侍', '风吹淳', '木场胜己', '立川志らく', '笹野高史', '笑福亭鹤瓶']",['家族之苦3 妻よ薔薇のように 家族はつらいよIII'],"['喜剧', '家庭']",['7.9'],['10573'],[' 日语']
[' 日本'],['石田祐康'],['117'],['08'],"['北香那', '苍井优', '钉宫理惠', '潘惠美', '福井美树', '能登麻美子', '久野美咲', '西岛秀俊', '竹中直人']",['企鹅公路 ペンギン・ハイウェイ'],"['动画', '奇幻', '冒险']",['7.9'],['12401'],[' 日语']
[' 日本'],['宇田钢之助'],['105'],['08'],"['田中真弓', '中井和哉', '冈村明美', '山口胜平', '平田广明', '大谷育江', '山口由里子']",['海贼王特别篇：空岛之章'],['动画'],['7.9'],['74'],[' 日语']
[' 日本'],['吉川邦夫'],['90'],['01'],"['片冈爱之助', '新纳慎也', '村上新悟', '迫田孝也', '长野里美', '中岛亚梨沙', '中原丈雄', '山西惇', '中川大志', '浅利阳介', '栗原英雄', '草刈正雄', '山本耕史', '小日向文世', '远藤宪一', '加藤谅', '高木涉', '高岛政伸', '大野泰広']",['风云儿们 兰学革命篇 風雲児たち～蘭学革命篇～'],['古装'],['7.9'],['102'],[' 日语']
[' 日本'],['白石和弥'],['126'],['05'],"['役所广司', '松坂桃李', '真木阳子', '泷藤贤一', '田口智朗', '石桥莲司', '江口洋介', '竹野内丰', '阿部纯子', '泷正则', '中村伦也', '中村狮童']",['孤狼之血 孤狼の血'],"['剧情', '犯罪']",['7.8'],['8792'],[' 日语']
[' 日本'],['高坂希太郎'],['95'],"['06', '09']","['小林星兰', '水树奈奈', '松田飒水', '远藤璃菜', '小樱悦子', '麻上洋子', '花泽香菜', '一龙斋贞友', '寺杣昌纪', '折笠富美子', '小林由美子', '小松未可子', '田中诚人', '高桥里枝', '坂本恭平', '伊东美弥子', '野村麻衣子', '清水春香', '社本悠', '龟谷理子', '金鱼若菜', '村上裕哉', '北田理道', '内藤有海', '小松昌平', '拜真之介', '长谷川暖', '伊吹优里安', '设乐优', '霍兰千秋', '铃木杏树', '药丸裕英', '山寺宏一']",['剧场版 年轻的老板娘是小学生！ 若おかみは小学生！'],['动画'],['7.7'],['140'],[' 日语']
[' 日本'],['大森立嗣'],['100'],"['10', '10']","['黑木华', '树木希林', '多部未华子', '原田麻由', '川村纱也', '滝泽惠', '山下美月', '郡山冬果', '冈本智礼']",['日日是好日'],['剧情'],['7.7'],['3610'],[' 日语']
[' 日本'],['铃村展弘'],['53'],['04'],"['甲斐翔真', '松田流花', '饭岛宽骑', '小野塚勇人', '町井祥真', '宇野祥平', '柳百合菜', '贵水博之']",['假面骑士EX-AID Trilogy Another Ending  Part II 假面骑士Para-DX with 假面骑士Poppy 仮面ライダーパラドクスwithポッピー'],[],['7.7'],['102'],[' 日语']
[' 日本'],"['荒木哲郎', '肥冢正史', '田中洋之']",['120'],['01'],"['梶裕贵', '石川由依', '井上麻里奈', '下野纮', '小林优', '三上枝织', '藤田咲', '细谷佳正', '桥诘知久', '谷山纪章', '岛村侑', '津田健次郎', '朴璐美', '小野大辅', '神谷浩史', '子安武人']",['进击的巨人剧场版：觉醒的咆哮 劇場版 進撃の巨人 Season 2 〜覚醒の咆哮〜'],"['动画', '灾难']",['7.7'],['3779'],[' 日语']
[' 美国 / 日本'],['达米恩·查泽雷'],['141'],"['08', '10']","['瑞恩·高斯林', '克莱尔·芙伊', '杰森·克拉克', '凯尔·钱德勒', '寇瑞·斯托尔', '派屈克·福吉特', '克里斯托弗·阿波特', '塞伦·希德', '奥莉维亚·汉密尔顿', '巴勃罗·施瑞博尔', '谢伊·惠格姆', '卢卡斯·哈斯', '伊桑·恩布里', '布莱恩·达西·詹姆斯', '科里·迈克尔·史密斯', '克里斯·斯万博格']",['登月第一人 First Man'],"['剧情', '传记', '历史']",['7.7'],['30842'],[' 英语']
[' 日本'],['阪本顺治'],['120'],['10'],"['稻垣吾郎', '长谷川博己', '池胁千鹤', '涩川清彦']",['半世界'],['剧情'],['7.6'],['89'],[' 日语']
[' 中国大陆 / 法国 / 日本'],['贾樟柯'],['137'],"['09', '05']","['赵涛', '廖凡', '徐峥', '梁嘉艳', '刁亦男', '张一白', '丁嘉丽', '张译', '董子健', '李宣', '查娜', '冯家妹', '康亢', '张晓军', '柳敏', '王谭', '原文倩']",['江湖儿女'],"['爱情', '犯罪']",['7.6'],['187109'],[' 汉语普通话 / 山西方言 / 湖北方言 / 重庆方言']
[' 日本'],['佐藤卓哉'],['58'],['06'],"['高桥未奈美', '佐仓绫音', '木户衣吹']",['牵牛花与加濑同学 あさがおと加瀬さん。'],['动画'],['7.6'],['2059'],[' 日语']
[' 日本'],[],['142'],['07'],"['菊池风磨', '竹内凉真', '滨边美波', '德井义实 Yoshimi Tokui', '长岛一茂', '福田充德 Mitsunori Fukuda', '内村光良 Teruyoshi Uchimura', '羽鸟慎一 Shinichi Hatori', '泉里香', '稻村亚美 Ami Inamura']",['整人大赏2018 うわっ!ダマされた大賞 2018\u200e'],"['喜剧', '真人秀']",['7.6'],['143'],[' 日语']
[' 日本'],['郑义信'],['151'],['02'],"['石原里美', '铃木浩介', '村上虹郎', '山内圭哉', '藤原季节', '山田詹姆斯武', '福山康平', '风间由次郎']",['秘密结晶 密やかな結晶'],"['剧情', '奇幻']",['7.6'],['112'],[' 日语']
[' 日本'],['京田知己'],['94'],['11'],[],['交响诗篇 超进化2 ANEMONE 交響詩篇エウレカセブン ハイエボリューション'],['动画'],['7.6'],['63'],[' 日语']
[' 日本'],['三宅唱'],['106'],['09'],"['柄本佑', '染谷将太', '石桥静河', '足立智充', '山本亚依']",['你的鸟儿会唱歌 きみの鳥はうたえる'],"['剧情', '爱情']",['7.6'],['5502'],[' 日语']
[' 日本'],['阪本顺治'],['120'],['10'],"['稻垣吾郎', '长谷川博己', '池胁千鹤', '涩川清彦']",['半世界'],['剧情'],['7.6'],['89'],[' 日语']
[' 日本'],['石田秀范'],['101'],['05'],"['藤田富', '鷹山仁', '谷口贤志', '武田玲奈']",['假面骑士亚马逊们剧场版 最后的审判 仮面ライダーアマゾンズ THE MOVIE 最後ノ審判'],"['动作', '科幻']",['7.6'],['417'],[' 日语']
[' 日本'],['泷本智行'],['119'],['03'],"['岩田刚典', '山本美月', '斋藤工', '浅见伶奈', '北村一辉', '土村芳']",['去年冬天与你分手 去年の冬、きみと別れ'],"['剧情', '悬疑', '犯罪']",['7.6'],['14370'],[' 日语']
[' 日本'],['五十岚卓哉'],['90'],['03'],"['上村祐翔', '宫野真守', '小野贤章', '谷山纪章', '诸星堇', '细谷佳正', '神谷浩史', '丰永利行', '花仓洸幸', '岛村侑', '小见川千明', '小山力也', '宫本充', '雨宫天', '诹访部顺一', '福山润', '石田彰', '中井和哉', '高桥李依', '手冢弘道', '中村千绘', '中博史', '坂本真绫']",['文豪野犬 Dead Apple 文豪ストレイドッグス Dead Apple'],"['动作', '动画']",['7.6'],['2254'],[' 日语']
[' 日本'],"['宇田钢之助', '远藤彻哉']",['105'],['08'],[],['海贼王SP空岛篇 ワンピース エピソードオブ 空島'],[],['7.5'],['122'],[' 日语']
[' 日本'],['伊势田雅也'],[],['12'],"['黑岛结菜', '伊藤健太郎', '松下优也', '友坂理惠', '川荣李奈', '石黑贤', '尾形一成']",['跑女战国行SP アシガールＳＰ～超時空ラブコメ再び～'],"['喜剧', '爱情']",['7.5'],['674'],[' 日语']
[' 日本'],['渡边政治'],['60'],['10'],"['小林裕介', '高桥李依', '内山夕实', '水濑祈', '村川梨衣', '新井里美', '子安武人']",['Re：从零开始的异世界生活 Memory Snow Re:ゼロから始める異世界生活 Memory Snow'],"['动画', '奇幻']",['7.5'],['354'],[' 日语']
[' 日本'],['佐藤祐市'],['112'],['09'],"['土屋太凤', '芳根京子', '横山裕', '筒井真理子', '生田智子', '村井国夫', '檀丽', '浅野忠信']",['深红累之渊 累-かさね-'],['悬疑'],['7.5'],['8222'],[' 日语']
[' 日本'],['长峰达也'],['100'],['12'],"['野泽雅子', '堀川亮', '中尾隆圣', '岛田敏', '古川登志夫', '久川绫', '山寺宏一', '森田成一', '水树奈奈', '杉田智和', '宝龟克寿']",['龙珠超：布罗利 ドラゴンボール超 ブロリー'],"['动作', '动画', '奇幻', '冒险']",['7.4'],['24581'],[' 日语']
[' 日本'],['米谷良知'],[],['05'],"['松冈祯丞', '金元寿子', '高桥未奈美']",['食戟之灵 餐之皿 OVA 极星寮的绘里奈 食戟のソーマ 餐ノ皿 極星寮のえりな'],"['动画', '儿童']",['7.4'],['171'],[' 日语']
[' 日本 / 法国'],['滨口龙介'],['119'],"['05', '09']","['东出昌大', '唐田英里佳', '濑户康史', '山下莉绪', '伊藤沙莉', '渡边大知', '仲本工事', '田中美佐子']",['夜以继日 寝ても覚めても'],"['剧情', '爱情']",['7.4'],['11381'],[' 日语']
[' 日本'],['福田雄一'],['135'],['08'],"['小栗旬', '菅田将晖', '桥本环奈', '柳乐优弥', '吉泽亮', '三浦春马', '洼田正孝', '室毅', '长泽雅美', '冈田将生', '木村绿子', '佐藤二朗', '中村勘九郎', '堂本刚', '堤真一', '胜地凉', '夏菜', '户塚纯贵', '立木文彦']",['银魂2 銀魂2 掟は破るためにこそある'],"['喜剧', '动作', '冒险']",['7.4'],['22258'],[' 日语']
[' 日本'],['三木康一郎'],['118'],['10'],"['福士苍汰', '高畑充希', '广濑爱丽丝', '大野拓朗', '山本凉介', '前野朋哉', '竹内结子']",['旅猫日记 旅猫リポート'],['剧情'],['7.4'],['2880'],[' 日语']
[' 日本'],['今泉力哉'],['123'],['10'],"['岸井雪乃', '成田凌', '深川麻衣', '若叶龙也', '保紫萌香', '中島歩', '片冈礼子', '筒井真理子', '江口德子']",['爱情是什么 愛がなんだ'],"['剧情', '爱情']",['7.4'],['235'],[' 日语']
[' 日本'],['城宝秀则'],['155'],['04'],"['野村万斋', '大泉洋', '向井理', '松冈茉优', '秋元才加', '和田正人', '寺胁康文', '藤井隆', '今井朋彦', '吉田羊', '浅野和之', '佐藤二朗', '草刈民代', '余贵美子', '齐藤由贵', '远藤宪一']",['黑井户疑案 黒井戸殺し'],"['剧情', '悬疑', '犯罪']",['7.3'],['2656'],[' 日语']
[' 日本'],['关根光才'],['109'],['11'],"['趣里', '菅田将晖', '仲里依纱', '田中哲司', '西田尚美', '松重丰', '石桥静河', '织田梨沙']",['只有爱能让我生存 生きてるだけで、愛。'],['爱情'],['7.3'],['2865'],[' 日语']
[' 日本'],['石井裕也'],['94'],['09'],"['妻夫木聪', '井上真央', '萩原圣人', '北村有起哉', '光石研', '三浦贵大', '相乐树', '原日出子', '大鹰明良', '堀内敬子', '前田亚季', '田岛令子', '大石吾朗', '茂吕师冈', '竹内都子', '大塚弘太', '吉谷彩子', '筒井真理子', '梅泽昌代', '田山凉成', '鹤见辰吾']",['乱反射'],['剧情'],['7.3'],['1529'],[' 日语']
[' 日本'],['永井聪'],['112'],['05'],"['小松菜奈', '大泉洋', '清野菜名', '矶村勇斗', '叶山奖之', '松本穗香', '山本舞香', '滨田麻里', '户次重幸', '吉田羊']",['恋如雨止 恋は雨上がりのように'],"['剧情', '爱情']",['7.3'],['7585'],[' 日语']
[' 日本'],['清弘诚'],[],['06'],"['大泉洋', '宫崎葵', '泷本美织', '仲野太贺', '西原亚希', '七五三掛龙也', '一路真辉', '夏洛特·凯特·福克斯', '笹野高史', '波乃久里子']",['兄妹 あにいもうと'],['剧情'],['7.3'],['645'],[' 日语']
[' 日本'],"['米林宏昌', '百濑义行', '山下明彦']",['53'],['08'],"['小田切让', '尾野真千子', '田中泯', '坂口健太郎', '木村文乃', '铃木梨央', '筱原凑大']",['谦虚的英雄 普乐卡短片剧场系列第一辑 ちいさな英雄―カニとタマゴと透明人間―'],['动画'],['7.3'],['234'],[' 日语']
[' 日本'],"['植田泰史', '中村亮太']",['106'],['05'],"['三浦春马', '白石麻衣']",['世界奇妙物语 2018年春季特别篇 世にも奇妙な物語 ’18春の特別編'],"['科幻', '悬疑', '惊悚', '恐怖']",['7.3'],['8115'],[' 日语']
[' 日本'],['武内英树'],['109'],['02'],"['绫濑遥', '坂口健太郎', '本田翼', '北村一辉', '中尾明庆', '石桥杏奈', '柄本明', '加藤刚']",['今夜在浪漫剧场 今夜、ロマンス劇場で'],"['爱情', '奇幻']",['7.3'],['20267'],[' 日语']
[' 日本'],['吉田康弘'],['120'],['11'],"['有村架纯', '青木崇高', '国村隼', '歸山竜成', '筒井真理子', '木下邦家', '板尾创路']",['铁道：家色 かぞくいろ RAILWAYS わたしたちの出発'],['剧情'],['7.2'],['87'],[' 日语']
[' 日本'],['冢原亚由子'],['116'],['09'],"['有村架纯', '伊藤健太郎', '波瑠', '林遣都', '深水元基', '松本若菜', '药师丸博子', '吉田羊', '松重丰', '石田百合子']",['咖啡未冷前 コーヒーが冷めないうちに'],"['剧情', '爱情', '奇幻']",['7.2'],['3712'],[' 日语']
[' 日本'],['上堀内佳寿也'],['66'],['08'],"['犬饲贵丈', '赤楚卫二', '高田夏帆', '武田航平', '水上剑星', '前川泰之', '泷裕可里', '越智友己', '小久保丈二', '木山廉彬', '胜村政信', '藤井隆', '松井玲奈', '池田沙绘美', '吉田爱梨', '内村麻美']",['剧场版 假面骑士创骑 合而为一 劇場版 仮面ライダービルド Be The One'],"['动作', '科幻']",['7.2'],['483'],[' 日语']
