地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 日本'],['坂本サク'],['75'],['08'],"['花泽香菜', '白本彩奈', '伊藤陽佑', '片山福十郎', '巴多利胜悟', '福井裕佳梨 ']",['阿拉克涅的虫笼 アラーニェの虫籠'],"['剧情', '动画', '惊悚', '恐怖']",['5.5'],['126'],[' 日语']
[' 英国'],['Vaughn Stein'],['95'],['05'],"['玛格特·罗比', '西蒙·佩吉', '麦克·梅尔斯', '马克斯·艾恩斯', '德克斯特·弗莱彻']",['终端 Terminal'],"['剧情', '惊悚']",['5.5'],['1522'],[]
[' 美国 / 印度 / 加拿大'],['伊莱·罗斯'],['104'],"['11', '09']","['杰克·布莱克', '凯特·布兰切特', '欧文·瓦卡罗', '凯尔·麦克拉克伦', '芮妮·戈兹贝里', '考林·加普', '桑尼·苏尔季克', '洛伦扎·伊佐', '布拉克斯顿·比肯', 'Vanessa Anne Williams', '查尔斯·格林', ""De'Jon Watts"", '艾伦·比尔纳', 'Christian Calloway', '伊莱·罗斯', 'Anna Chuancheun', '德梅特里·兰德尔', '佩拉·米德尔顿']",['滴答屋 The House with a Clock in its Walls'],"['喜剧', '惊悚', '奇幻', '冒险']",['5.5'],['13903'],[' 英语']
[' 中国大陆'],['王天尉'],['90'],['01'],"['杨添明', '杨明逸', '张伊楠', '王昱超', '贾凤柱', '陈芊桦', '唐鑫', '杨漫']",['末世人间道'],"['动作', '惊悚', '恐怖']",['5.5'],['1340'],[' 汉语普通话']
[' 美国'],['史黛西·帕松'],['90'],['09'],"['塞巴斯蒂安·斯坦', '泰莎·法米加', '亚历珊德拉·达达里奥', '克里斯平·格洛弗', '斯蒂芬·霍根', '葆拉·马尔科姆森', '彼特·奥梅拉', 'Patrick Joseph Byrnes', 'Una Carroll', 'Peter Coonan', 'Joanne Crawford', 'Bosco Hogan', 'Anna Nugent', ""Liz O'Sullivan""]",['我们一直住在城堡里 We Have Always Lived in the Castle'],"['剧情', '悬疑', '惊悚']",['5.5'],['719'],[' 英语']
[' 美国'],['史蒂夫·安德森'],['82'],['02'],"['詹妮娜·加万卡', '奥莉薇·瑟尔比', '瑞切尔·泰勒', '詹妮弗·比尔斯', '约翰·卡洛·林奇', '尼切尔·尼克斯', '布兰登·萨克斯顿', '雷蒙德·J·巴里', '迈克尔·罗德里克', '贾纳·温特尼茨']",['白兰 The White Orchid'],"['剧情', '惊悚']",['5.5'],['941'],[' 英语']
[' 美国'],['Jon Knautz'],[],['09'],"['亚历克西斯·肯德拉', '斯特里奥·萨万特', 'rachel alig', '伊莉莎白·桑迪', 'mykayla sohn', 'joanne mcgrath']",['女清洁工 The Cleaning Lady'],"['惊悚', '恐怖']",['5.4'],['79'],[' 英语']
[' 美国'],['艾瑞克·英格兰德'],['100'],['03'],"['苏菲·特纳', '杰克·基默', '柯特·富勒', '罗宾·巴特利特', '迪伦·麦克德莫特', '珍妮弗·普雷迪格', 'Mickey Faerch', 'Jessa Zarubica']",['乔茜 Josie'],"['剧情', '惊悚']",['5.4'],['164'],[' 英语']
[' 美国'],['马提·卡伦'],['118'],['10'],"['艾梅柏·希尔德', '嘉玛·陈', '卡拉·迪瓦伊', '杰米·亚历山大', '詹森·艾萨克', '提奥·詹姆斯', '约翰尼·德普', '比利·鲍伯·松顿', '吉姆·斯特吉斯', '莉莉·科尔', '艾德里安·帕默', '艾米丽·金凯德·休斯', '亨利·加勒特', '迈克尔·谢弗', '詹妮弗·米索妮', '阿什克·阿赫塔尔', '唐汉平', '克雷格·加纳', '丽塔-麦克唐纳丹帕', '克里斯·雷曼', '萨拉·比斯利', '约翰·达根', '伊恩·宗', '安库塔·布雷班']",['伦敦战场 London Fields'],"['悬疑', '惊悚', '犯罪']",['5.4'],['2241'],[' 英语']
[' 美国'],['朱利叶斯·R·纳索'],['97'],['05'],"['托尼·希纳', '阿曼德·阿山特', '椎名桔平', '渡边哲', '薇恩娜·赫海尔', '生岛翔', '道恩·奥利弗瑞', '史蒂芬·常', '西蒙·钱', '莉莲·林']",['达克 Darc'],"['动作', '惊悚']",['5.4'],['544'],[' 英语']
[' 美国'],['X导演'],['116'],['06'],"['特雷沃·杰克逊', '杰森·米切尔', '迈克尔·肯尼斯·威廉姆斯', '莱克斯·斯科特·戴维斯', '詹妮弗·莫里森', '埃塞·莫拉雷斯', '安德莉亚·隆多', '大冯波', '雅各布·明-特伦特']",['超级苍蝇 SuperFly'],"['动作', '惊悚', '犯罪']",['5.4'],['422'],[' 英语']
[' 台湾'],['张训玮'],['104'],['09'],"['谢欣颖', '恬妞', '黄采仪', '陈以文', '傅显捷', '汪师超', '杜以谦']",['蓝色项圈 藍色項圈'],"['剧情', '惊悚']",['5.4'],['338'],[' 汉语普通话']
[' 德国 / 加拿大'],['德鲁·林特'],['81'],['01'],"['Antoine Lahaie', 'Nicolas Maxim Endlicher', 'Nina Kettiger', 'Vika Kirchenbauer', 'Lynn Lahaie', 'Ahmad Larnes', 'Antonio Onio', 'Ivan Rueda', 'Paul Auls', 'Filip Samuel Berg', 'Kévin Thomé de Souza', 'Søren Drastrup', 'Ali Esfahani', 'Valeria Farina', 'Luca Fuchs', '德鲁·林特']",['M/M'],"['剧情', '惊悚', '同性']",['5.4'],['483'],[' 英语 / 法语 / 德语']
[' 美国'],['杰拉德·麦克穆雷'],['98'],['07'],"['伊兰·诺尔', '莱克斯·斯科特·戴维斯', '乔瓦恩·韦德', '马加', '帕奇·德拉奇', '玛丽莎·托梅', '劳伦·维勒斯', '克丽丝滕·索利斯', '莫·麦克雷', '史蒂夫·哈里斯', '米切尔·爱德华兹', '伊恩·布莱克曼', '梅罗妮·迪亚兹', '迪德尔·古德温', '丽维·陈', '阿兰·皮特鲁塞泽维斯基', '洛根·克劳福德', '约翰·麦克金蒂']",['人类清除计划4 The First Purge'],"['科幻', '惊悚', '犯罪']",['5.4'],['10245'],[' 英语']
[' 美国'],['拉敏·巴哈尼'],['100'],"['05', '05']","['迈克尔·B·乔丹', '索菲亚·波多拉', '迈克尔·珊农', '梅寇·阮', '迪伦·泰勒', 'Saad Siddiqui', '莉莉·辛格', '德鲁·尼尔森', '雷欧·巴奈扎', '凯尔·杜拉', '乔安妮·博兰德', '林恩·格里芬', 'Zachary Wiseman', 'Alexander Yarwood', 'Scott Edgecombe', '杜安·莫瑞', '马丁·唐文', '乔·平格', '大卫·托帕', '提姆·波斯特', '查得卡米列里', '坎蒂·亚历山大', '格蕾丝·林恩·孔', '简·莫凡特', '肖恩·琼斯', '丹尼尔·祖尔格哈德利', 'Michael Sercerchi']",['华氏451 Fahrenheit 451'],"['剧情', '科幻', '惊悚']",['5.4'],['2484'],[' 英语']
[' 韩国'],['李韩昱'],['102'],['04'],"['李裕英', '金熙元', '吴荷妮', '李学周', '金多美', '李济延', '张赫镇', '高圭弼', '金英善', '姜智燮', '孙康国', '朴根亚']",['记得我 나를 기억해'],"['悬疑', '惊悚', '犯罪']",['5.4'],['1151'],[' 韩语']
[' 印度尼西亚'],['Valentine Payen'],[],['02'],['Verdi Solaiman'],['传话的人 Message Man'],"['动作', '惊悚', '犯罪']",['5.3'],['97'],[' 英语']
[' 美国'],['萨姆·李文森'],['108'],"['01', '09']","['奥黛莎·杨', '阿布拉', '苏琪·沃特豪斯', '哈莉·尼夫', '科尔曼·多明戈', '丹尼·拉米雷斯', '乔尔·麦克哈尔', '茉德·阿帕图', '科迪·克里斯蒂安', '比尔·斯卡斯加德', '库伦·莫斯', '贝拉·索恩', '小凯文·哈里森', '阿尼卡·诺尼·罗斯', '杰夫·波普', '诺亚·盖尔文']",['暗杀国度 Assassination Nation'],"['惊悚', '犯罪']",['5.3'],['1256'],[' 英语']
[' 美国'],['萨拉·戴格-尼克松'],['91'],['03'],"['奥利维亚·王尔德', '摩根.斯佩克特', '凯尔·凯特莱特', 'C·J·威尔逊', '托妮·帕塔诺', '查克·库珀', '贝特西·艾顿', '朱迪·马尔特', 'Cheryse Nicol Pickens', '吉姆·福特', 'David Shumbris']",['义务警员 A Vigilante'],"['剧情', '悬疑', '惊悚', '犯罪']",['5.3'],['221'],[' 英语']
[' 美国 / 澳大利亚'],"['迈克尔·斯派瑞', '彼得·斯派瑞']",['99'],['02'],"['海伦·米伦', '莎拉·斯努克', '杰森·克拉克', '安格斯·桑普森', '布鲁斯·斯宾斯', '埃蒙·法伦', '劳拉·布伦特', '泰勒·科宾', '艾姆·怀斯曼', '索尔·卡尔森', '杰夫瑞·W·詹金斯', '达韦恩·乔丹', '泽维尔·勾奥尔特', '爱丽丝·查斯顿', '霍梅洛·洛佩兹', '杰夫·里帕瑞']",['温彻斯特 Winchester'],"['悬疑', '惊悚', '恐怖']",['5.3'],['2463'],[' 英语']
[' 台湾'],['廖士涵'],['106'],['08'],"['夏于乔', '邹承恩', '陈博正']",['粽邪'],"['剧情', '惊悚', '恐怖']",['5.3'],['1591'],[' 汉语普通话']
[' 美国'],['迪埃德里克·范·罗伊詹'],['86'],['11'],"['薛·米契尔', '格雷·达蒙', '柯比·约翰逊', '尼克·图恩', '路易斯·赫特哈姆', '斯坦娜·卡蒂克', '马克西米利安·麦克纳马拉', '雅各布·明-特伦特', '小詹姆斯·A·沃森', '玛丽安娜·贝亚德', '吉斯·舒尔腾·范·艾查特', '乔治·J·维茨纳', '梅利莎·麦克米金', '莱克西·罗斯']",['汉娜格蕾丝的着魔 The Possession of Hannah Grace'],"['悬疑', '惊悚', '恐怖']",['5.3'],['1462'],[' 英语']
[' 加拿大 Canada'],['Justin McConnell'],['84'],['12'],"['Lora Burke', '杰克福利', 'Elitsa Bako']",['命运改变者 Lifechanger'],"['惊悚', '恐怖']",['5.3'],['207'],[' 英语']
[' 菲律宾'],['埃里克·马蒂'],['127'],"['08', '08']","['安妮·柯蒂斯', '茱蒂蒙·琼查容苏因', 'Victor Neri', 'Joross Gamboa', '诺尼·布埃诺卡米诺', 'Natthacha De Souza', 'Sonny Sison', 'Brandon Vera', 'Nafa Hilario-Cruz', 'Bawriboon Chanreuang']",['卧底 Buybust'],"['动作', '惊悚']",['5.3'],['319'],[' 菲律宾语 / 他加禄语 / 英语']
[' 印度 India'],['Mukul Abhyankar'],['120'],['04'],"['塔布', '安努·卡波尔', '马诺杰·巴杰帕伊']",['失踪谜案 Missing'],"['悬疑', '惊悚']",['5.3'],['170'],[' 印地语 Hindi']
[' 德国'],['Khaled Kaissar'],[],['02'],"['丽莎·维卡里', '卡罗·柳别克', '布兰科·托莫维奇']",['卢娜 Luna'],"['动作', '惊悚']",['5.3'],['220'],[' 德语 / 俄语']
[' 美国'],['詹姆斯·考克斯'],['100'],['07'],"['塔伦·埃格顿', '安塞尔·艾尔高特', '凯文·史派西', '艾玛·罗伯茨', '比莉·洛德', '博基姆·伍德拜因', '加利·艾尔维斯', '苏琪·沃特豪斯', '贾德·尼尔森', '杰瑞米·艾文', '瑞恩·罗特曼', '托马斯·康奎尔', '瓦利德·祖伊特', '艾丽西亚·桑兹', '韦恩·佩雷']",['亿万少年俱乐部 Billionaire Boys Club'],"['剧情', '惊悚', '传记']",['5.3'],['1959'],[' 英语']
[' 中国大陆'],['黄璜'],['75'],['01'],"['谢治勋', '王歆霆', '张杨智子']",['花悸'],"['爱情', '科幻', '惊悚']",['5.3'],['467'],[' 汉语普通话']
[' 美国'],['吕寅荣'],['104'],['08'],"['阿曼德拉·斯坦伯格 ', '曼迪·摩尔', '格温多兰·克里斯蒂', '布莱德利·惠特福德', '哈里斯·迪金森', '马克·奥布莱恩', '韦德·威廉姆斯', '华莱士·朗翰', '帕特里克·吉布森', '高顿·布鲁克斯', '司盖兰·布鲁克斯', '凯萨琳·戴尔', '米娅·切赫', '佩顿·威奇', '凯蕾·里维拉', '查尔斯·格林', '卡尔森·霍尔姆斯', '莉娅·朱厄特', '盖奇·劳森']",['黑暗心灵 The Darkest Minds'],"['科幻', '惊悚']",['5.2'],['2021'],[' 英语']
[' 法国 / 比利时 / 英属维尔京群岛'],['朱利安·勒克莱克'],['94'],['08'],"['尚格·云顿', ' 斯维娃·阿维蒂', '塞米·鲍亚吉拉', '萨姆·卢维克', '卡里斯', '凯文·让森斯', '爱丽丝·维赫塞', '克里斯蒂安·布朗查特']",['保镖 Lukas'],"['动作', '惊悚', '犯罪']",['5.2'],['988'],[' 法语 / 英语']
[' 美国'],['大卫·麦克拉肯'],['96'],['10'],"['迈克·C·尼尔森', '珍妮·梅勒', '大卫·麦克拉肯']",['布利特县 Bullitt County'],"['剧情', '动作', '惊悚']",['5.2'],['114'],[' 英语']
[' 美国'],['James Ojala'],['100'],['09'],"['斯蒂芬·托布罗斯基', '约翰·赫宁甘', '莉萨·谢里丹', '卡洛斯·阿拉斯拉奇', '蒂凡妮·谢皮斯', 'David Mattey', 'Ann Hearn', 'Bruce Bohne', '莉莉·帕塞罗', 'Justen Overlander', 'Bryan Daniel Porter']",['异奇自然 Strange Nature'],['惊悚'],['5.2'],['100'],[' 英语']
[' 日本 / 美国'],['詹姆斯·麦克特格'],['88'],['05'],"['加布里埃尔·尤尼恩', '比利·伯克', '理查德·卡夫拉尔', '阿琼娜·亚历克苏丝', '列维·米登', '塞斯·凯尔', '马克·弗泽', '杰森·乔治', '克瑞丝塔·米勒', '达米安·利克']",['破门而入 Breaking In'],"['剧情', '惊悚', '犯罪']",['5.2'],['670'],[' 英语']
[' 美国'],['迈克·P·纳尔逊'],['95'],['06'],"['泰勒·霍奇林', '凯特·波茨沃斯', '水野索诺娅', '兰斯·莱迪克', '大卫·达斯马齐连', '丹娜·格瑞尔', '劳拉·凯洛蒂', '兰斯·E·尼克尔斯', '杰夫·蔡斯', '布拉德·利兰', '戴夫·戴维斯', '大卫·詹森', '托马斯·弗兰西斯·墨菲', '迈克·P·纳尔逊', '吉姆·格里森', '戴恩·罗兹', 'Jacinte Blankenship', '埃迪·马休斯', 'Mary Alice Risener', 'Nina Leon', 'Dillon Ahlf', '阿尔·维森特', 'Jaren Mitchell', 'Oscar Gale', 'Steven Grossman', 'Lee Perkins', 'Deven MacNair', 'Kaden Washington Lewis', 'Paris Hepburn', 'Tim Bell', 'Mike Mayhall', '索菲娅·罗萨莱斯', 'Josh Diogo', 'Erik Schultz', '马蒂·费拉罗', 'Martin Covert', 'Richard Holden', 'Tony Beard', 'Mark Yawn', '尼古拉斯帕森斯', 'Hugo Christian', 'Jesse Yarborough', 'Joseph Angelette', 'Austin Seifert', 'London Curtis', 'Caden Swain', 'Anitra Connor', 'Anthony Barbier', 'Olivia Weaver', 'Elly Hebert', 'Ava Alyse Anthony', 'Michael Campbell', 'Madison Kneiss']",['末世家园 The Domestics'],"['惊悚', '恐怖']",['5.2'],['664'],[]
[' 加拿大'],['柯林·米尼汉'],['99'],"['03', '08']","['汉娜·艾米莉·安德森', '布列塔尼·艾伦', '玛莎·麦萨克', '乔伊·克莱恩', '夏洛特·林赛·马荣']",['蜜谋逃杀 What Keeps You Alive'],['惊悚'],['5.2'],['382'],[' 英语']
[' 美国'],"['乔纳森·贝克', '乔西·贝克']",['102'],['08'],"['詹姆斯·弗兰科', '佐伊·克罗维兹', '丹尼斯·奎德', '凯莉·库恩', '杰克·莱诺', '马克·奥布莱恩', '伊恩·马休斯', '肖恩·J·汉密尔顿', '高莉莉', '乔纳森·切里', '罗曼诺·欧萨里', '迈尔斯·特鲁伊特', '布里·沃西伦科', '加万·福克斯']",['同族 Kin'],"['动作', '科幻', '惊悚']",['5.2'],['943'],[' 英语']
[' 美国'],"['Ashim Ahluwalia', 'Can Evrenol', '赛佛林·费奥拉', '维罗妮卡·弗兰茨', '凯特琳·葛蓓', 'Calvin Reeder', '阿格涅什卡·斯莫琴斯卡', '彼得·斯崔克兰德', 'Yannis Veslemes']",['117'],['03'],"['比吉特·米尼希迈尔', 'Sarah Navratil', 'Jilon VanOver', 'Jesse James Baldwin']",['极恶之地 The Field Guide to Evil'],"['惊悚', '恐怖']",['5.2'],['86'],[' 英语 / 希腊语 / 波兰语 / 印地语 / 德语']
[' 印度'],['Prosit Roy'],['137'],['03'],"['安努舒卡·莎玛', '帕拉姆巴拉塔·查特吉', '拉贾特·卡普尔', 'Ritabhari Chakraborty', 'Dibyendu Bhattacharya']",['黑仙女 Pari'],"['惊悚', '恐怖']",['5.1'],['471'],[' 印地语']
[' 美国'],['Michael Winnick'],['91'],['10'],"['博亚娜·诺瓦科维奇', '乔什·斯图沃特', '戴尔里·林多', '梅丽莎·博洛纳', '伊薇特·耶茨', '贾克琳·弗莱明', '卢克·爱德华兹', '本·范德梅', 'Joy Kate Lawson', 'Bailee MyKell Cowperthwaite']",['心怀恶意 Malicious'],"['惊悚', '恐怖']",['5.1'],['635'],[' 英语']
[' 美国'],['乔治·拉提夫'],['93'],['09'],"['艾米丽·拉塔科斯基', '亚伦·保尔', '里卡多·斯卡马乔', '凯蒂·露易丝·桑德斯', '艾莉丝·贝拉卡芭', '弗朗西斯科·阿克夸利', '费德里克·罗西']",['欢迎回家 Welcome Home'],['惊悚'],['5.1'],['504'],[' 英语']
[' 美国'],['杰森·诺托'],['98'],['10'],"['坦米·布兰查德', '赞恩·霍尔茨', '艾奇·罗伯逊', '凯特琳·梅纳', '蔡斯·凯利', 'David Fierro', '伊内徳·格兰汉姆', 'Joseph Castillo-Midyett', '尼尔·哈夫', '舍曼·霍华德', '斯基普·萨德思']",['超越生死的夜晚 Beyond the Night'],"['剧情', '悬疑', '惊悚']",['5.1'],['86'],[' 英语']
[' 英国'],['Dom Lenoir'],['86'],['09'],"['马特·霍金斯', '奥尔雯·凯瑟琳·凯莉', '汉娜·沃丁厄姆']",['冬脊 Winter Ridge'],['惊悚'],['5.1'],['119'],[' 英语']
[' 美国'],['瑞恩·普劳斯'],['96'],['04'],"['Nicki Micheaux', '里卡多·亚当·扎拉提', '乔恩·奥斯华尔德', '谢伊·奥邦纳', '桑塔纳·邓普希', '马克·伯恩汉姆', '乔斯·罗赛特', 'Jearnest Corchado', 'Clayton Cardenas', 'Olivia Benavides']",['下层人 Lowlife'],"['剧情', '喜剧', '惊悚', '恐怖', '犯罪']",['5.1'],['94'],[' 英语 / 西班牙语']
[' 加拿大'],['杰森·斯通'],['91'],['03'],"['斯戴芬妮·斯考特', '西奥多·佩尔兰', '萨伊德·塔格马奥', '珀西·海恩斯·怀特', '凯特·伯顿', '雅内-莱恩·格林', '贾密尔·弗伦奇', '克莉丝汀·布丝', '肖恩迪瓦恩', '亚历山大·戈麦斯']",['第一缕曙光 First Light'],"['科幻', '惊悚']",['5.1'],['388'],[' 英语']
[' 美国'],['艾伦·哈维'],['105'],['01'],"['威廉·菲德内尔', '杰西卡·麦克娜美', '珍·路易莎·凯利', '迈克尔·罗森巴姆', '科林·伍德尔', '埃里希·安德森', '罗伯特·阿尔茨']",['毗邻而居 The Neighbor'],"['剧情', '惊悚']",['5.1'],['413'],[' 英语']
[' 美国'],"['Devon Downs', 'Kenny Gage']",['90'],['08'],"['米歇尔·博斯', '安东尼奥·库普', '奥莱斯雅·鲁林', 'Michael Roark', 'Skyler Wright', 'Kalilah Harris', 'Erika Ringor', 'Andrew Pagana', '尼古拉斯·格斯特', 'Marc Barnes', 'Wolfgang Weber', 'Justin Taite', '丽莎·隆恩', '乔丹·詹姆斯·史密斯', 'Matteo Oropeza']",['狡猾的保姆 The Au Pair'],['惊悚'],['5.1'],['62'],[' 英语']
[' 土耳其'],['Can Evrenol'],['82'],['08'],"['克莱门泰·波达兹', '大卫·樱井', 'Alicia Kapudag', 'Defne Halman', '阿里·阿克索兹', 'Resit Berker Enhos', 'Haktan Kaan Icel', 'Alper Magriso']",['家庭主妇 Housewife'],"['悬疑', '惊悚', '恐怖']",['5.0'],['172'],[' 英语']
[' 美国 / 加拿大'],['沙恩·布莱克'],['107'],"['10', '09', '09']","['波伊德·霍布鲁克', '崔凡特·罗兹', '雅各布·特伦布莱', '科甘-迈克尔·凯', '奥立薇娅·玛恩', '斯特林·K·布朗', '托马斯·简', '阿尔菲·艾伦', '奥古斯托·阿奎莱拉', '杰克·布塞', '伊冯娜·斯特拉霍夫斯基', '布赖恩·A·普林斯', '麦克·多普德', '尼尔迈特', '加里·切克', '艾米·阿内克', '弗雷泽·艾奇逊', '简·波斯', '洛奇林·莫罗', '叶芳华', '里斯·威廉姆斯', '萨奇·布洛克勒班克', '肖恩·O.罗伯茨', '柯林·科里根', '帕特里克·萨邦圭', '弗雷泽·科比特', '阿隆·克拉文', '安德鲁·詹金斯']",['铁血战士 The Predator'],"['动作', '科幻', '惊悚', '冒险']",['5.0'],['40719'],[' 英语 / 西班牙语']
[' 美国'],['Dustin Fairbanks'],['90'],['09'],"['David Spade', '詹姆斯·厄尔·琼斯', '弗兰克·威利']",['鸣枪警告 Warning Shot'],"['剧情', '惊悚']",['5.0'],['144'],[' 英语']
[' 美国'],['德翁·泰勒'],['96'],['04'],"['宝拉·巴顿', '威廉·菲德内尔', '米西·派勒', '道恩·奥利弗瑞', '罗塞莉·桑切斯', '鲁克·高斯', '欧玛·艾普斯', '拉兹·阿隆索', '丹吉洛', '罗林·麦考利', '斯黛茜·阿伦·拉布', '斯科特·安东尼·利特', '丽萨·希区柯克·卡尔斯特伦', '克劳德·杜哈梅尔', '珍妮·扬']",['假期惊魂 Traffik'],['惊悚'],['5.0'],['896'],[' 英语']
[' 美国'],['大卫·M·罗森索'],['113'],['07'],"['凯瑞·碧许', '提奥·詹姆斯', '福里斯特·惠特克', '卡特琳娜·格兰厄姆', '马克·奥布莱恩', '格蕾丝·德芙', '南希·索瑞尔', '杰夫·沃尔', '阿隆·休斯', 'Lanie McAuley', 'Derek James Trapp', 'Josh Cruddas']",['末路爱侣 How It Ends'],['惊悚'],['5.0'],['1392'],[' 英语']
[' 英国'],['Clive Tonge'],['98'],"['08', '09', '11']","['欧嘉·柯瑞兰寇', '哈维尔·博泰特', '兰斯·E·尼克尔斯', '罗茜·费尔纳', '梅丽莎·博洛纳', '吉娅·斯科娃', 'Mitch Eakins', 'Mackenzie Imsand', 'Dandy Barrett', 'Craig Conway', 'Kathy McGraw', '雅各布·格罗德尼克']",['玛拉 Mara'],"['惊悚', '恐怖', '犯罪']",['5.0'],['504'],[' 英语']
[' 美国 / 德国 / 加拿大'],['Anthony Scott Burns'],['90'],"['07', '07']","['妮可拉·佩尔茨', '托马斯·曼', '克里斯汀·霍恩', '艾莉森·海萨克', 'Robert B. Kennedy', '约翰·拉尔斯顿', '珀西·海恩斯·怀特', 'Carlyn Burchell', '卢修斯·霍约斯', '尼尔·怀特利', 'Aaron Hale', '凯特·莫耶']",['幽冥之家 Our House'],"['惊悚', '恐怖']",['4.9'],['408'],[' 英语']
[' 美国'],['Wes Miller'],['94'],['11'],"['泰雅·迪格斯', '约翰·库萨克', '乔治·洛佩兹', '卢克·海姆斯沃斯', 'Gianni Capaldi', '布莱恩娜·伊维根', 'RJ·米特', 'Steven Berrebi', '贾克琳·弗莱明', '詹妮弗·陶', 'Yvette Parish']",['河流如血 River Runs Red'],"['惊悚', '犯罪']",['4.9'],['225'],[' 英语']
[' 中国大陆'],"['高朋', '刘鼎业']",['86'],['11'],"['秦语', '曾淇', '赵艺', '曹晏豪', '刘颖颖']",['开学悸'],"['惊悚', '恐怖']",['4.9'],['295'],[' 汉语普通话']
[' 美国'],['罗伯特·莫里斯克'],['96'],['03'],"['卡尔·厄本', '索菲娅·维加拉', '安迪·加西亚']",['嗜好 Bent'],['惊悚'],['4.9'],['230'],[' 英语']
[' 美国'],"['Christopher Caldwell', 'Zeek Ear']",['98'],"['03', '11']","['佩德罗·帕斯卡', '杰伊·杜普拉斯', 'Sophie Thatcher']",['致命勘探 Prospect'],"['剧情', '科幻', '惊悚']",['4.9'],['643'],[' 英语']
[' 中国大陆'],"['高朋', '刘鼎业']",['86'],['11'],"['秦语', '曾淇', '赵艺', '曹晏豪', '刘颖颖']",['开学悸'],"['惊悚', '恐怖']",['4.9'],['295'],[' 汉语普通话']
[' 美国'],['施特凡·里克'],['90'],['10'],"['帕特里克·约翰·弗鲁格', '方·基默', '路易莎·克劳瑟', '保罗·本-维克托', '尤尔·瓦斯克斯', '梅丽莎·博洛纳', '金·迪莱克特', '阿曼达·沃伦', '斯坦·德米多夫', '卢克·爱德华兹', '艾丽克斯·埃索', 'Mattea Conforti', '泰勒·理查森', 'Andrea Lynn Green', 'Travaris Spears', 'Okieriete Onaodowan']",['公寓管理员 The Super'],['惊悚'],['4.9'],['612'],[' 英语']
[' 英国 / 德国'],['邓肯·琼斯'],['126'],['02'],"['亚历山大·斯卡斯加德', '保罗·路德', '贾斯汀·塞洛克斯', '罗伯特·席安', '谢妮布·萨利赫', '罗伯特·卡辛斯基', '多米尼克·莫纳汉', '山姆·洛克威尔', '丹尼尔·法瑟斯', '诺埃尔·克拉克', '弗洛伦丝·卡松巴', '克斯腾·布劳克', '安杰伊·布卢门菲尔德', '尼基·兰伯恩', '卡罗琳·彼得斯', '劳拉·德波尔', '马蒂·博斯泰特', '杰尼斯·纽沃纳', '安妮娜·沃尔特', '尤金·鲍德尔']",['缄默 Mute'],"['科幻', '悬疑', '惊悚']",['4.9'],['2262'],[' 英语 / 德语']
[' 俄罗斯'],['Anton Zenkovich'],['80'],['06'],"['Egor Kharlamov', '桑扎尔·马季耶夫', 'Garik Petrosyan', 'Irina Temicheva', 'Stepan Yurpalov', 'Sofya Zaika', 'Anastasiya Zenkovich']",['鬼照片 Фото на память'],"['惊悚', '恐怖']",['4.8'],['229'],[' 俄语']
[' 美国'],['Nino Aldi'],['92'],['03'],"['泰勒·瑞特', 'Eric Michael Roy', 'Carlena Britch', 'Paul Elia', 'Nino Aldi']",['静水 Stillwater'],"['悬疑', '惊悚']",['4.7'],['108'],[' 英语']
[' 美国'],['Matthew Charles Santoro'],['92'],['05'],"['乔丹·莘森', '朗·埃达德', '科鲁姆·费奥瑞', '奥斯汀·斯托维尔', '杰德·泰勒', '汤姆·怀特', 'Winston James Francis', '理查德·波特诺', '梅·梅纳康', '玛丽·贾菲', '劳拉·玛高丽丝', '奥玛·杜姆', '林克·汉德', '理查德·多顿', 'Fitz Houston']",['救世超能：永无止境 Higher Power'],"['动作', '科幻', '惊悚']",['4.7'],['441'],[' 英语']
[' 香港'],['蒋开诗'],['98'],['06'],"['陈家乐', '汤加文', '张国强', '龚慈恩', '麦子乐']",['吉屋'],"['惊悚', '恐怖']",['4.7'],['833'],[' 粤语']
[' 泰国'],['Ping Lumpraploeng'],['91'],['09'],"['提拉德·翁坡帕', 'Ratnamon Ratchiratham']",['鳄口逃生 The Pool นรก 6 เมตร'],"['动作', '惊悚']",['4.7'],['747'],[' 泰语']
[' 英国'],['Hasraf Dulull'],['94'],['06'],"['凯缇·萨克霍夫', '雷·费隆', '朱莉·考科斯']",['2036来历不明 2036 Origin Unknown'],"['科幻', '惊悚']",['4.7'],['787'],[' 英语']
[' 英国'],['马修·哈内斯'],['85'],['10'],"['西恩·哈里斯', '艾伦·阿姆斯特朗', '西蒙·巴布', '安迪·布利特', '帕梅拉·库克', '乔·加卢奇']",['负鼠 Possum'],"['剧情', '惊悚', '恐怖']",['4.6'],['209'],[' 英语']
[' 美国'],['普雷斯顿·德弗兰西斯'],['87'],['10'],"['Marcienne Dwyer', 'Matt Dellapina', 'Chris Hill', 'Eva Hamilton', 'cameron gordon', 'sam ashdown']",['戮营谜 Ruin Me'],"['惊悚', '恐怖']",['4.6'],['81'],[' 英语']
