地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 马来西亚 Malaysia'],['郑建国'],['115'],['09'],"['Hairul Azreen', 'Ammar Alfian', 'Jasmine Suraya Chin', '许亮宇', 'Hafizul Kamal']",['海军特种作战部队 Paskal'],"['动作', '战争']",['6.4'],['227'],[' 马来语 Bahasa Melayu / 汉语普通话 / 英语']
[' 英国'],['阿马·阿桑特'],['122'],['09'],"['阿曼德拉·斯坦伯格 ', '艾比·考尼什', '乔治·麦凯', '克里斯托弗·埃克莱斯顿', '汤姆·古德曼-希尔', '亚力克·纽曼', '威尔·阿滕伯勒', '丹尼尔·韦曼', '汤姆·斯威特']",['触碰的双手 Where Hands Touch'],"['剧情', '爱情', '战争']",['6.4'],['62'],[' 英语']
[' 俄罗斯'],['康斯坦丁·哈宾斯基'],['110'],['04'],"['康斯坦丁·哈宾斯基', '克里斯多弗·兰伯特', '玛利亚·科热夫尼科娃', '米卡丽娜·欧赞思佳', '菲利普·莱因哈特', '沃尔夫冈·塞尔尼']",['索比堡 Собибор'],"['历史', '战争']",['6.3'],['382'],[' 俄语']
[' 英国 / 波兰'],['戴维·布莱尔'],['107'],['09'],"['伊万·瑞恩', '米洛·吉布森', '斯蒂芬妮·马蒂尼', '马辛·多洛辛斯基', '克里斯托弗·哈德克', '丹·柏曼', '拉裴尔·德普雷', 'Michel Diercks', '尼古拉斯·法瑞尔', '萨姆·霍尔', '拉多斯劳·凯姆', '迈尔斯·基奥治', '斯图尔特·帕克', '罗伯特·波特尔', '阿德里安·扎仁巴']",['飓风行动 Hurricane'],"['剧情', '战争']",['6.1'],['1251'],[' 英语 / 波兰语 / 德语']
[' 土耳其'],['Çagatay Tosun'],[],['04'],"['Burak Özçivit', 'Kerem Bürsin', 'Melike Yalova', 'Süleyman Karaahmet', 'Sabahattin Yakut']",['捐躯 Can Feda'],"['动作', '战争']",['6.1'],['101'],[' 土耳其语']
[' 俄罗斯'],['康斯坦京·马克西莫夫'],['90'],['10'],"['安德烈·切尔内绍夫', '弗拉基米尔·叶皮凡采夫', '奥列格·福明']",['坚不可摧 Несокрушимый'],"['剧情', '历史', '战争']",['6.1'],['368'],[' 俄语 / 德语']
[' 日本'],['吉沢俊一'],['90'],['11'],"['榎木淳弥', '村中知', '松浦爱弓', '梅原裕一郎', '村濑步', '古川慎', '盐田朋子', '寺杣昌纪', '中井和哉', '山路和弘', '星野贵纪', '佐藤せつじ', '驹田航', '荒井勇树', '岛田岳洋', '玉野井直樹', '中村文徳', '横沟菜帆']",['机动战士高达NT 機動戦士ガンダム NT（ナラティブ）'],"['科幻', '动画', '战争']",['6.0'],['750'],[' 日语']
[' 日本'],['吉沢俊一'],['90'],['11'],"['榎木淳弥', '村中知', '松浦爱弓', '梅原裕一郎', '村濑步', '古川慎', '盐田朋子', '寺杣昌纪', '中井和哉', '山路和弘', '星野贵纪', '佐藤せつじ', '驹田航', '荒井勇树', '岛田岳洋', '玉野井直樹', '中村文徳', '横沟菜帆']",['机动战士高达NT 機動戦士ガンダム NT（ナラティブ）'],"['科幻', '动画', '战争']",['6.0'],['752'],[' 日语']
[' 中国大陆'],['石桀锐'],['107'],['05'],"['苑乔', '张峰', '齐超']",['烽火逐金'],"['剧情', '战争']",['5.8'],['449'],[' 汉语普通话']
[' 美国'],['本·列文'],['98'],"['01', '06']","['保罗·路德', '盖·皮尔斯', '保罗·吉亚玛提', '杰夫·丹尼尔斯', '西耶娜·米勒', '真田广之', '吉安卡罗·吉安尼尼', '马克·斯特朗', '汤姆·威尔金森', '康妮·尼尔森', '谢伊·惠格姆']",['接球手间谍 The Catcher Was a Spy'],"['剧情', '传记', '战争']",['5.6'],['253'],[' 英语']
[' 波蘭'],['Denis Delic'],['99'],['08'],"['Cara Theobold', 'Andrew Woodall', 'Anna Prus']",['303中队 Dywizjon 303'],"['剧情', '战争']",['5.2'],['83'],[' 英语']
[' 美国'],['David G. Evans'],[],['10'],"['Justin Bruening', 'Sarah Drew', 'Jason George']",['心有灵犀 Indivisible'],"['剧情', '战争']",['5.2'],['86'],[' 英语']
[' 加拿大'],['Aaron Kurmey'],['91'],['05'],"['Adam Munro', 'Kirsten Wendlandt', 'Gin Fedotov', 'Michael Dodge', 'Kelten Jensen', 'Christopher Giles', 'Mathieu Bourassa', 'Kelsey Flower']",['千码凝视 Thousand Yard Stare'],['战争'],['5.1'],['92'],[' 英语']
[' 法国 / 比利时 / 格鲁吉亚 / 瑞士'],['伊娃·于颂'],['115'],['05'],"['格什菲·法拉哈尼', '艾玛纽尔·贝克特', 'Zübeyde Bulut', 'Sinama Alievi', 'Mari Semidovi', 'Roza Mirzoiani', 'Zinaida Gasoiani', 'Maia Shamoevi', 'Nia Mirianashvili', 'Evin Ahmad', 'Zirek', 'Erol Afsin', 'Nuka Asatiani', '贝希·贾纳蒂·阿泰', 'Adik Bakoni']",['太阳之女 Les filles du soleil'],"['剧情', '战争']",['5.0'],['92'],[' 法语 / 库尔德语 / 英语 / 阿拉伯语']
[' 菲律宾'],['杰罗尔德·塔罗'],['155'],['09'],"['帕奥罗·艾夫力诺', '蒙·康菲多', 'Jeffrey Quizon']",['青年将军高约 Goyo: Ang Batang Heneral'],"['剧情', '战争']",['4.4'],['116'],[' 菲律宾语']
[' 菲律宾'],['杰罗尔德·塔罗'],['155'],['09'],"['帕奥罗·艾夫力诺', '蒙·康菲多', 'Jeffrey Quizon']",['青年将军高约 Goyo: Ang Batang Heneral'],"['剧情', '战争']",['4.4'],['116'],[' 菲律宾语']
[' 中国大陆'],"['高峰', '张馨']",['100'],['08'],"['卢秋宏', '何达', '郑昊', '杨俊生', '张永达', '冯恩鹤', '祝希娟', '马晓伟']",['浴血广昌'],"['历史', '战争']",['4.2'],['947'],[' 汉语普通话']
[' 美国'],['Steven Luke'],['85'],"['02', '10']","['汤姆·贝伦杰', 'Steven Luke', 'Mikeal Burgin', 'Aaron Courteau']",['仙境 Wunderland'],"['历史', '战争']",['4.1'],['136'],[' 英语']
[' 美国'],['Rob Pallatina'],['88'],['11'],"['Tom Sizemore', 'Dominique Swain', 'Anthony Jensen']",['大君主行动：纳粹死亡实验 Nazi Overlord'],"['动作', '科幻', '悬疑', '惊悚', '恐怖', '战争']",['3.8'],['85'],[' 英语']
[' 中国大陆'],['崔俊杰'],['92'],['04'],"['王龙', '张家豪', '成红', '毛毛', '杨树林', '宋晓峰', '关婷娜', '文松', '王金龙', '孙小飞']",['彪哥闯奉天之做梦没想到'],"['剧情', '喜剧', '战争']",['3.5'],['179'],[' 汉语普通话']
[' 中国大陆'],['宁海强'],['96'],"['11', '06']","['徐洪浩', '一龙', '彭士腾', '沈浩', '王韬', '聂远', '曹凯', '王强', '郑卫莉', '伊莉莎', '达丽雅', '一二先生', '尚', '蔡明凯', '龙天', '穆雷克']",['中国蓝盔'],"['剧情', '动作', '战争']",['3.5'],['4518'],[' 汉语普通话']
[' 中国大陆'],['韩杰'],['68'],['03'],"['黄轩', '范明', '张辛苑', '李滨']",['玩世英雄'],"['剧情', '喜剧', '战争', '奇幻']",['3.1'],['1322'],[' 汉语普通话']
[' 中国大陆'],['萧锋'],['132'],['10'],"['刘烨', '布鲁斯·威利斯', '宋承宪', '陈伟霆', '范伟', '马苏', '车永莉', '吴刚', '冯远征', '张钧甯', '耿乐', '谢霆锋', '范冰冰', '陈道明', '艾德里安·布洛迪', '雷佳', '涩谷天马', '张帆', '任达华', '吕良伟', '胡兵', '黄海冰', '拉莫·威利斯', '刘晓庆', '曹可凡', '黄圣依', '钟镇涛', '爱新觉罗·启星', '汪东城']",['大轰炸'],"['动作', '战争']",['2.7'],['8787'],[' 汉语普通话 / 英语']
[' 意大利'],['Maximiliano Hernando Bruno'],['150'],['11'],"['Francesca Amodio', 'Enrico Bergamasco', 'Valentina Bivona', 'Vincenzo Bocciarelli', 'Eleonora Bolla', 'Vittorio Boscolo', 'Leopoldo Bottero', 'Paolo Braghetto', 'Maximiliano Hernando Bruno', '桑德拉·切卡莱利', '杰拉丁·卓别林', '弗兰科·内罗', ' 迭戈·帕格托']",['血色大地 Rosso Istria'],"['剧情', '战争']",[''],[],[' 意大利语']
[' 中国大陆'],[],[],[],[],['飞虎队'],['战争'],[''],[],[]
[' 中国大陆'],['郎玉林'],[],[],[],['西沙风云'],"['剧情', '历史', '战争']",[''],[],[' 汉语普通话']
[' 美国'],['菲利普·诺伊斯'],[],[],[],['恶魔部队 The Devil&#39;s Brigade'],['战争'],[''],[],[' 德语']
[' 南非 South Africa'],['Johannes Ferdinand Van Zyl'],['120'],[],"['格雷格·克列克', 'Christia Visser', '莫里斯·卡佩德', 'Marius Weyers', 'Elsabé Daneel', 'Albert Maritz', 'Sonni Chidiebere', '格兰特·斯旺比', 'Terrence Maloyi']",['侦察兵 The Recce'],"['剧情', '动作', '战争']",[''],[],[' 南非语 Afrikaans / 英语']
[' 俄罗斯'],['Aleksandr Aravin'],['94'],[],"['Igor Petrenko', 'Alexei Vertkov', 'Aleksei Shevchenkov']",['Решение о ликвидации'],"['剧情', '动作', '惊悚', '战争']",[''],[],[]
[' 伊朗'],['Payman Maadi'],[],['02'],[],['轰炸 بمب؛ یک عاشقانه'],"['剧情', '战争']",[''],[],[' 波斯语']
[' 英国'],"['洛克·索特', '肖恩·克罗宁']",['90'],['11'],"['肖恩·克罗宁', 'Jo Stone-Fewings', 'Sarina Taylor']",['十一天 Eleven'],"['剧情', '战争']",[''],[],[' 英语']
[' 美国'],['Abishek J. Bajaj'],[],['05'],"['Valerie Bentson', '莎拉·鲍尔', '丹·雷诺兹', ""Eoin O'Brien"", 'Peter Alan Lloyd']",['M.I.A. A Greater Evil'],"['悬疑', '惊悚', '战争']",[''],[],[]
[' 美国'],[],[],[],['本尼迪克特·康伯巴奇'],['战争魔术师 The War Magician'],['战争'],[''],[],[' 英语']
[' 美国'],['西尔维斯特·史泰龙'],[],[],"['西尔维斯特·史泰龙', '亚当·德赖弗']",['坚不可摧 Tough as They Come'],"['剧情', '动作', '传记', '战争']",[''],[],[' 英语']
[' 澳大利亚'],['Storm Ashwood'],['90'],[],"['费拉斯·迪拉尼', '丽纳·欧文', 'Hugh Sheridan', 'Josh McConville', '史蒂芬·李·马奎德', '邦妮斯文', 'Jessi Robertson']",['逃离 Escape and Evasion'],"['剧情', '战争']",[''],[],[' 英语']
[' 摩爾多瓦'],['Natalia Shaufert'],['95'],['04'],"['Dana Ciobanu', 'Anatol Durbalã', 'Mircea Marco']",['怨恨 Resentment'],"['剧情', '战争']",[''],[],[' 罗马尼亚语']
[' 中国大陆'],['范博'],['60'],['09'],"['申珈伊', '刘一诺', '张子航']",['上海滩之密电风云'],"['动作', '战争']",[''],[],[' 汉语普通话']
[' 香港'],['Craig McCourry'],['108'],"['08(香港电影资料馆)"">2018']","['Harry Oram', 'Lydia Lee Tang', 'Ashley Leung']",['1941的圣诞 Christmas at the Royal Hotel'],"['剧情', '历史', '战争']",[''],[],[' 英语']
[' 葡萄牙'],['贡卡洛·加尔沃特·特雷斯'],['85'],['04'],"['Miguel Borges', 'Carminho Coelho', '约翰·尤海斯']",['百万将士 Soldado Milhões'],"['剧情', '战争']",[''],[],[' 葡萄牙语']
[' 中国大陆'],['王沛璋'],[],['06'],"['李秋凉', '高嵩', '赵琦', '杨辉']",['借箭'],"['历史', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['徐洋'],['87'],[],"['赵麒', '刘一莹', '孙岩', '王奇']",['四十日夜'],"['剧情', '战争']",[''],[],[' 汉语普通话']
[' 比利时 / 法国 / 德国'],['Joel Karekezi'],['91'],['09'],"['马克·泽戈', '斯特凡·巴克']",['丛林的仁慈 The Mercy of the Jungle'],"['剧情', '战争']",[''],[],[' 法语']
[' 南非 / 苏丹'],['Hajooj Kuka'],['78'],['08'],[],['A kasha'],"['剧情', '动作', '爱情', '战争']",[''],[],[' 阿拉伯语']
[' 挪威 / 西班牙 / 美国'],"['Gudmund Sand', 'Haakon Sand']",['50'],[],[],['My Guernica'],"['剧情', '历史', '战争']",[''],[],[' 挪威语']
[' 克罗地亚 / 塞尔维亚'],['Dana Budisavljevic'],[],[],"['米尔亚娜·卡拉诺维奇', 'Alma Prica', '厄明·布拉沃', 'Igor Samobor']",['Dianina lista'],"['剧情', '战争']",[''],[],[' 克罗地亚语']
[' 土耳其'],['Ümit Degirmenci'],['135'],[],[],['And: Geçmisin bedeli'],"['剧情', '战争']",[''],[],[' 土耳其语']
[' 中国大陆'],[],[],[],[],['反击'],"['动作', '战争']",[''],[],[' 汉语普通话']
[' 英国'],['Christine Edzard'],[],[],"['阿尔菲·斯图尔特', '乔·阿姆斯特朗', 'Kevin Brewer']",['好兵帅克 The Good Soldier Schwejk'],"['喜剧', '战争']",[''],[],[' 英语']
[' 中国大陆'],['安战军'],['82'],[],"['伊莉莎', '李琦', '杨静儿']",['滴血的红杜鹃'],['战争'],[''],[],[' 汉语普通话']
[' 荷兰 Netherlands'],['本·桑伯加特'],['100'],"['10(荷兰)"">2018']","['梅乐蒂·克蕾沃', 'Nabil Mallat', '麦赫迪·麦斯卡尔', 'Tine Joustra']",['Rafaël'],"['剧情', '战争']",[''],[],[' 英语 / Dutch']
[' 中国大陆'],['王明军'],[],[],"['姜斯瀚', '王子伊', '吕艳蓓', '郑中玉']",['猎影'],"['剧情', '历史', '战争']",[''],[],[' 汉语普通话']
[' 以色列'],"['约阿夫·阿拉兹', '阿米特·鲁德曼']",['80'],[],"['阿亚拉·斯瓦坦', '陈·吉瓦蒂', '玛雅·西姆奇', 'Reshef Sefer', 'Sarah Chaplin']",['格沃罗 G&#39;vurot'],"['剧情', '战争']",[''],[],[' 希伯来语']
[' 俄罗斯'],['Viktor Tatarskiy'],[],[],[],['别人的生活 Чужая жизнь'],"['剧情', '历史', '战争']",[''],[],[' 俄语']
[' 美国'],['Richard Boylan'],[],[],"['Pete Beaumont', 'Graham McNeill', 'Terry Skrinjar', 'Erik Steffens']",['近卫兵 GuardsMAN'],"['科幻', '战争']",[''],[],[' 英语']
[' 中国大陆'],"['高成岗', '柯伯龙']",['97'],[],"['叶鹏', '任晗', '曹克难', '贾康熙', '海洋']",['青春热血祭山河'],"['剧情', '战争']",[''],[],[' 汉语普通话']
[' 伊朗'],['Mohammad Ali Bashe Ahangar'],[],['02'],"['Babak Hamidian', 'Masoud Rayegany', '利萨·贝赫布迪', '米娜·沙达蒂', '胡马云·埃沙迪', 'Mahtab Nasirpour', 'Homan Bargh Navard', 'Setareh Eskandari', 'Shahram Haghighat Doost', 'Hossein Ahangar', 'Farrokh Nemati', 'Hadi Ghomeishi', 'Siavash Cheraghi Pour', 'Hasan Najarian', 'Hossein Fallah']",['水下雪松 سرو زیر آب'],"['剧情', '战争']",[''],[],[' 波斯语']
[' 斯里兰卡'],"['Asoka Handagama', 'Vimukthi Jayasundara', 'Prasanna Vithanage']",['116'],['02'],[],['她.他.别人 her. him. the other'],"['剧情', '家庭', '战争']",[''],[],[' 其他']
[' 泰国'],"['M.Mass Team', '普安农 ']",['127'],['05'],"['派特察泰·王卡姆劳', 'kohtee aramboy', 'Tik Klinsee', 'Anusorn Maneeted']",['屁民报国 ตุ๊ดตู่กู้ชาติ'],"['喜剧', '历史', '战争']",[''],[],[' 泰语']
[' 美国'],['Anthony Hornus'],[],['06'],"['唐·莫斯特', '提姆·阿贝尔', 'DJ Perry', 'Melissa Anschutz', 'Christine Marie', 'Lauren LaStrada', 'Robert Henline', 'Garry Nation', 'Shane Hagedorn', 'Anthony Hornus', '迪恩泰斯特']",['人类最好的朋友 MBF: Man&#39;s Best Friend'],"['剧情', '战争']",[''],[],[' 英语']
[' 美国'],[],[],"['06(美国)"">2018']","['托宾·贝尔', '科斯塔斯·曼迪勒', '斯科特·帕特森', '麦克斯·瑞恩', '约翰尼·扬·博施', '安东尼·阿齐兹', '安东尼·科隆', '杰米斯·巴特勒', 'Bobbie Phillips', 'Matthias Hues', '拉埃文·凯利', 'Benjamin Busch ', 'Amy Wiles', 'Jerry Todisco', 'Chase Brandon']",['The Rogue'],"['剧情', '动作', '惊悚', '战争']",[''],[],[' 英语']
[' 乌克兰'],['Zaza Buadze'],['113'],['10'],"['Oleg Shulga', 'Yulia Chepurko', 'Sergey Lefor', 'Oleg Oneshchak', 'Mikhail Ozerov', 'Marta Papich', 'Vladimir Romanko']",['呼叫班德拉斯 Позивний «Бандерас»'],"['剧情', '惊悚', '战争']",[''],[],[' 乌克兰语 / 俄语']
[' 美国'],['贾斯汀·李·柯林斯'],['92'],['11'],"['贾斯汀·李·柯林斯', '约翰尼·梅辛纳', 'Aidan Bristow']",['孤军作战 Alone We Fight'],['战争'],[''],[],[' 英语']
[' 美国'],['提诺·斯特劳克曼'],[],['11'],"['戴米恩·查帕', '奥利弗·古鲁内尔', '杰克·迪米奇']",['铁十字勋章：诺曼底之路 Iron Cross: The Road to Normandy'],"['剧情', '战争']",[''],[],[' 英语']
[' 中国大陆'],['张华'],['91'],['12'],"['名将', '安格', '梁家仁', '詹牧', '贾瑞']",['战士'],"['动作', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['持田健人'],['23'],['06'],['横井哲也'],['告别昨天的我们 A farewell to the old me'],"['剧情', '历史', '战争']",[''],[],[' 日语']
[' 黎巴嫩 Lebanon'],['Sara Mezher'],['16'],['10'],[],['殒落之光 ستارة'],"['剧情', '战争']",[''],[],[' 阿拉伯语 Arabic']
[' 中国大陆'],['郭小川'],['72'],['04'],"['钟艺', '周蕊', '葛帅', '徐浩然']",['佣兵之战'],"['战争', '灾难']",[''],[],[' 汉语普通话']
[' 美国'],[],[],[],[],['世界机器人大战 World War Robot'],"['动作', '战争']",[''],[],[]
[' 中国大陆'],['靳浩'],['82'],['05'],"['蔡力允', '李辛喆', '梁骞', '洪芳', '王海涛', '马修']",['战境：火线突围'],"['科幻', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['谢军'],['92'],['11'],"['纪宁', '刘惠', '黄一飞', '阿威']",['暗剑'],['战争'],[''],[],[' 汉语普通话']
[' 中国大陆'],['张跃平'],['110'],"['01', '08']","['张双兵', '鲁园', '许薇', '李可', '张世民', '罗永恒', '张晋', '何晋喜', '马妮']",['大寒'],"['剧情', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['韩志'],[],['09'],"['王佳宇', '王燕阳', '关思慧', '涂圣成']",['爱国岛'],"['剧情', '历史', '战争']",[''],[],[' 汉语普通话']
[' 以色列 Israel'],['Yona Rozenkier'],['90'],['08'],"['Claudia Dulitchi', 'Shmuel Edelman', 'Miki Marmur', 'Micha Rozenkier', 'Yoel Rozenkier', 'Yona Rozenkier', 'Daniel Sabag']",['潜水 The Dive'],"['剧情', '战争']",[''],[],[' 希伯来语 Hebrew / 意大利语']
[' 日本'],"['羽原信义', '小林诚']",[],['05'],"['小野大辅', '桑岛法子', '铃村健一', '大塚芳忠', '赤羽根健治', '国分和人', '千叶优辉', '麦人', '长岛雄一', '千叶繁', '森谷里美', '细谷佳正', '田中理惠', '东地宏树', '雨谷和砂', '石冢运升', '甲斐田裕子', '手冢秀彰', '神谷浩史', '山寺宏一', '内山昂辉', '神田沙也加', '井上和彦', '草尾毅', '池田昌子']",['宇宙战舰大和号2202 爱的战士们 第五章 宇宙戦艦ヤマト2202 愛の戦士たち 第五章'],"['科幻', '动画', '战争']",[''],[],[' 日语']
[' 日本'],[],[],['01'],"['小野大辅', '桑岛法子', '铃村健一', '神谷浩史']",['宇宙战舰大和号 爱的战士们 第四章 天命篇 宇宙戦艦ヤマト2202 愛の戦士たち 第四章 天命篇'],"['科幻', '动画', '战争']",[''],[],[' 日语']
[' 中国大陆'],['韦廉'],['115'],['05'],"['刘端端', '尹玲', '韩夫一', '卢海华', '任学海', '田雨晴', '冷海铭']",['策反'],"['剧情', '悬疑', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['高力强'],['95'],['11'],"['滕飞', '高海诚', '华栖龙', '王勇']",['侠骨钢拳'],"['剧情', '动作', '爱情', '历史', '战争', '运动']",[''],[],[' 汉语普通话']
[' 美国'],['杰瑞·G·安格罗'],['105'],['04'],"['杰瑞·G·安格罗', '保罗·罗根', '小伊萨克·C.辛格尔顿', 'Victoria Clare', 'Joshua Santana', 'Carolina Castro', 'Ryan Baumann']",['铁血守护者 Warfighter'],"['剧情', '动作', '爱情', '战争']",[''],[],[' 英语']
[' 中国大陆'],[],['5'],['12'],['白宇'],['故宫回声'],"['剧情', '历史', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['熊玮'],['102'],['12'],"['荣梓杉', '关亚军', '丁宁', '郭紫铭', '高山流水', '栾蕾英', '陈帅']",['云上日出'],"['剧情', '儿童', '战争']",[''],[],[' 汉语普通话']
[' 印度'],['J·P·杜塔'],['150'],['09'],"['阿俊·拉姆鲍', '杰奇·史洛夫', '阿明·阿卜杜勒·奎德', '索努·苏德', '索娜尔·楚罕', '伊莎 季普拉', '哈什瓦汉·拉纳', 'Monica Gill', 'Gurmeet Choudhary', 'Rohit Roy', '卢万·辛']",['帕尔坦 Paltan'],"['剧情', '动作', '历史', '战争']",[''],[],[' 印地语']
[' 中国大陆'],['房映华'],['92'],['01'],"['张美娥', '崔冬辰', '徐贝贝', '高子涵']",['鬼子也疯狂'],"['喜剧', '爱情', '战争']",[''],[],[' 汉语普通话']
[' 中国大陆'],['刘鸿志'],['16'],['08'],"['陈祉源', '丁润', '金晟', '张人文']",['花火'],"['剧情', '儿童', '战争']",[''],[],[' 日语 / 南京方言']
