地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 美国 / 意大利'],['斯特法诺·索利马'],['122'],['06'],"['本尼西奥·德尔·托罗', '乔什·布洛林', '伊莎贝拉·莫奈', '凯瑟琳·基纳', '杰弗里·多诺万', '马修·莫迪恩', '吉姆·戴佛提', '伊恩·鲍汉', '曼努埃尔·加西亚-鲁尔福', '杰克·皮克金', '布鲁诺·庇屈', '杰克莫·巴泽尔', '以利亚·罗德里格斯']",['边境杀手2：边境战士 Sicario: Day of the Soldado'],"['剧情', '动作', '犯罪']",['6.7'],['21027'],[' 英语 / 西班牙语']
[' 中国大陆'],['马小刚'],['63'],['05'],"['韩朴俊', '朱颜曼滋', '何索', '李心敏', '韩秋池', '尹航', '刘鹏', '荆民强', '红花', '穆梦娇', '吴雨珏']",['罪途2之救赎代价'],"['剧情', '悬疑', '犯罪']",['6.7'],['8682'],[' 汉语普通话']
[' 美国 / 英国'],['佐米·希尔拉'],['105'],"['03', '01']","['连姆·尼森', '维拉·法米加', '帕特里克·威尔森', '乔纳森·班克斯', '山姆·尼尔', '伊丽莎白·麦戈文', '基连·斯科特', '沙扎德·拉蒂夫', '安迪·尼曼', '克拉拉·拉戈', '罗兰·默勒', '弗洛伦斯·皮尤', '迪恩·查尔斯·查普曼', '埃拉-雷·史密斯', '妮拉·阿利亚', '柯林·麦克法兰', '寇布勒·霍尔德布鲁克-史密斯', '亚当·那加提斯', '金斯利·本-阿德', '戴姆森·伊德瑞斯', '本·卡普兰', '利蒂希娅·赖特', '杰米·比米什']",['通勤营救 The Commuter'],"['动作', '惊悚', '犯罪']",['6.6'],['50540'],[' 英语']
[' 日本'],['森冈利行'],['95'],['09'],"['野村周平', '柳百合菜', '毎熊克哉', '冈山天音', '佐野岳', '户塚纯贵', '佐藤祐基', '藤原季节', '森田凉花', '木下爱华', '八城优', '片冈礼子']",['纯平，再想想 純平、考え直せ'],"['剧情', '犯罪']",['6.6'],['508'],[' 日语']
[' 日本'],['和泉圣治'],['100'],['04'],"['泽村一树', '伊藤步', '永濑匡', '尾美利德', '升毅', '山田明乡', '宫川一朗太', '前田亚季', '吉井怜', '小林凉子', '菅原大吉']",['CHIEF～警视厅IR分析室～ CHIEF～警視庁IR分析室～'],"['剧情', '犯罪']",['6.6'],['95'],[' 日语']
[' 中国大陆'],"['于哲', '高扬']",['87'],['08'],"['王冬', '王辰昊', '杨保雷', '姚震宇', '姚梦', '范野子']",['画师'],"['悬疑', '惊悚', '犯罪']",['6.5'],['1601'],[' 汉语普通话']
[' 英国'],['林赛·米勒'],['88'],['11'],"['艾伦·里奇', '凯伦·汉森', '亚力克·塞克雷亚努', '汤姆·格林-卡尼', '图尔洛夫·科维里', '德拉戈什·布库尔', '乔纳森·哈登', '考斯米娜·斯特拉坦', '杰米-李·奥唐纳', '格温·麦克艾尔文', '瑞安·麦克法兰', '艾丽娜·爱奥娜·塞尔班']",['卖身 Doing Money'],"['剧情', '犯罪']",['6.5'],['1053'],[' 英语']
[' 美国'],['伊莱·罗斯'],['97'],"['09', '03']","['布鲁斯·威利斯', '文森特·多诺费奥', '伊丽莎白·苏', '迪恩·诺里斯', '博·纳普', '金伯莉·伊丽丝', '卡米拉·莫罗', '兰·卡琉', '杰克·凯西', '罗尼·吉恩·贝尔维斯', '可比·毕丝·布兰顿', '安德里亚斯·艾波吉斯', '伊恩·马休斯', '温迪·古逊', '瓦罗娜·塞茨瓦埃洛', '路易斯·奥利瓦', '杰森·卡弗利尔', '夸西·宋桂']",['虎胆追凶 Death Wish'],"['动作', '惊悚', '犯罪']",['6.5'],['18398'],[' 英语']
[' 美国'],['大卫·罗伯特·米切尔'],['139'],['05'],"['安德鲁·加菲尔德', '狄波拉·盖夫娜', '丽莉·克亚芙', '瑞琪·琳德赫姆', '克里斯·加恩', '考莉·埃尔南德斯', '杰西卡·马金森', '丽兹·科菲', '斯凯·埃洛巴', '杰克逊·江恩', '瑞克斯·林恩', '托弗·戈瑞斯', '佐莎·马梅特', '安娜贝尔·德克斯特-琼斯', '卢克·拜恩斯', '艾莉·麦克唐纳', '维多利亚·布鲁诺', '格蕾丝·范·帕滕']",['银湖之底 Under the Silver Lake'],"['剧情', '喜剧', '惊悚', '犯罪']",['6.5'],['5958'],[' 英语']
[' 韩国'],['李彦禧'],['116'],['06'],"['权相宇', '成东日', '李光洙', '徐英姬', '郑妍珠', '孙丹菲', '金东旭']",['侦探2 탐정: 리턴즈'],"['喜剧', '犯罪']",['6.5'],['4471'],[' 韩语']
[' 台湾'],['颜正国'],['127'],['02'],"['王识贤', '高捷', '郑人硕', '邹兆龙', '唐振刚', '黄尚禾', '张再兴', '吴震亚', '黄腾浩', '狄莺', '曾珮瑜', '李依瑾', '许维恩']",['角头2：王者再起 角頭2：王者再起'],"['剧情', '动作', '犯罪']",['6.5'],['4396'],[' 汉语普通话 / 闽南语']
[' 美国'],['罗伯特·布德里奥'],['92'],['04'],"['伊桑·霍克', '劳米·拉佩斯', '马克·斯特朗', '克里斯托弗·赫耶达尔', '托尔比约恩·哈尔', '马克·兰道尔', '古斯塔夫·汉马斯顿', '伊恩·马休斯', '约翰·拉尔斯顿', '沙汀·罗尼', '碧·桑托斯', 'Christopher Wagelin', 'Vladimir Jon Cubrt', 'Linzee Barclay', 'Anders Yates']",['斯德哥尔摩 Stockholm'],"['剧情', '喜剧', '犯罪']",['6.5'],['471'],[' 英语']
[' 英国'],['杰西·约翰逊'],['105'],"['02', '04']","['斯科特·阿金斯', '雷·史蒂文森', '阿什丽·格林尼', '大卫·佩默', '迈克尔·加·怀特', '雷·帕克', '艾米·约翰斯顿', '派瑞·本森', '尼克·莫兰', '罗斯·奥亨尼西', '蒂姆·曼']",['意外杀手 Accident Man'],"['动作', '惊悚', '犯罪']",['6.4'],['3272'],[' 英语']
[' 韩国'],['李海暎'],['123'],['05'],"['赵震雄', '柳俊烈', '金柱赫', '金成铃', '朴海俊', '车胜元', '郑家蓝', '南文哲', '徐贤宇', '姜承贤', '京熙妍', '金东英', '李周英', '琴赛璐', '郑钟宇', '权度云']",['毒战 독전'],"['动作', '犯罪']",['6.4'],['11502'],[' 韩语']
[' 美国'],['A.J. 爱德华兹'],['93'],['03'],"['泰伊·谢里丹', '伊莫琴·普茨', '卡赖伯·兰德里·琼斯', '杰弗里·怀特', '布莱特·巴特勒', 'Sarah Joy Byington', '乔·史蒂文斯', 'Gary Teague', 'Michael David Yuhl', 'Sharmita Bhattacharya', 'Peggy Schott', 'Danny Trevino', 'J. Alan Nelson', 'June Griffin Garcia', 'Emma Rose Gill']",['星期五的孩子 Friday&#39;s Child'],"['剧情', '犯罪']",['6.4'],['185'],[' 英语']
[' 美国'],['巴里·詹金斯'],['119'],"['09', '12']","['琪琪·莱恩', '史蒂芬·詹姆士', '雷吉娜·金', '科尔曼·多明戈', '泰娜·帕丽斯', '迈克尔·比奇', '安洁纽·艾莉丝', '埃博妮·奥西迪安', '多米尼克·索恩', '迭戈·卢纳', '芬·维特洛克', '艾德·斯克林', '艾米莉·里奥斯', '佩德罗·帕斯卡', '布莱恩·泰里·亨利', '玛西娅·让·库尔茨', '戴夫·弗兰科', '马科·查卡', '费斯·洛根', '桃乐丝·麦卡锡']",['假若比尔街能说话 If Beale Street Could Talk'],"['剧情', '爱情', '犯罪']",['6.4'],['3463'],[' 英语 / 西班牙语']
[' 美国'],['Nick Searcy'],['93'],['10'],"['Dean Cain', 'Michael Beach', 'Nick Searcy']",['戈斯内尔：美国连环杀手 Gosnell: America&#39;s Biggest Serial Killer'],"['剧情', '犯罪']",['6.3'],['302'],[' 英语']
[' 日本'],['行定勋'],['118'],['02'],"['二阶堂富美', '吉泽亮', '上杉柊平', '浅野堇', '土居志央梨', '森川葵', '西田尚美']",['河畔 リバーズ・エッジ'],"['剧情', '犯罪']",['6.3'],['1999'],[' 日语']
[' 美国'],['布赖恩·汉森'],['91'],['08'],"['梅丽莎·麦卡西', '伊丽莎白·班克斯', '乔尔·麦克哈尔', '玛娅·鲁道夫', '莱斯利·大卫·贝克', '布赖恩·汉森', '欧阳万成', '比尔·巴雷塔', '吴辛惠', '瑞安·高卢', '米奇·席尔帕', '胡安娜·布斯彻']",['欢乐时光谋杀案 The Happytime Murders'],"['喜剧', '动作', '悬疑', '犯罪']",['6.3'],['1637'],[' 英语']
[' 日本'],['吉田照幸'],[],['07'],"['吉冈秀隆', '志田未来', '中村苍', '仓科加奈', '池田成志', '中村育二', '益冈徹', '山西惇', '村上淳', '筱原友希子', '中岛广稀', '市川知宏', '桥本爱实', '山村红叶', '黑泽明日香', '小林凉子', '筒井真理子', '火野正平', '倍赏美津子']",['恶魔吹着笛子来 悪魔が来りて笛を吹く'],"['剧情', '悬疑', '犯罪']",['6.3'],['632'],[' 日语']
[' 美国'],['菲利普·诺伊斯'],['98'],[],"['艾米莉亚·克拉克', '索拉·伯奇', '杰克·休斯顿', '卡尔·格洛斯曼', '奥玛·本森·米勒', '约翰尼·诺克斯维尔', '凯文·杜恩', '克里斯·马尔基', '苏菲·洛', '罗伯特·C.特雷维勒', '约书亚·米克尔', ""Brittany O'Grady""]",['双面疑云 Above Suspicion'],"['动作', '惊悚', '犯罪']",['6.3'],['79'],[' 英语']
[' 西班牙'],['格拉西亚·克雷赫塔'],['98'],['10'],"['玛丽维尔·贝尔杜', '胡安娜·阿科斯塔', '宝拉·艾切瓦莉亚', '路易斯·托萨尔', '哈维尔·卡马拉', '劳尔·阿雷瓦洛', '安东尼奥·雷西内斯', '诺拉·纳瓦斯', 'Raúl Peña', 'Miguel Bernardeau', 'Mikel Tello']",['犯罪浪潮 Ola de crímenes'],"['喜剧', '犯罪']",['6.3'],['80'],[' 西班牙语']
[' 日本'],['堀英樹'],[],['07'],"['村上弘明', '铃木保奈美', '田中道子', '阵内孝则']",['犯罪的回送 犯罪の回送'],"['悬疑', '犯罪']",['6.3'],['124'],[' 日语']
[' 美国'],['扬·德芒热'],['111'],"['08', '09']","['马修·麦康纳', '里奇·梅里特', '蓓尔·波利', '詹妮弗·杰森·李', '布莱恩·泰里·亨利', '罗利·科奇瑞恩', 'RJ·赛勒', '乔纳森·梅杰斯', '埃迪·马森', '泰勒·佩姬', '布鲁斯·邓恩', '派珀·劳瑞', '劳伦斯·阿迪莫拉', '海蒂·索兹蒙', '布拉德·卡特']",['白人男孩瑞克 White Boy Rick'],"['剧情', '犯罪']",['6.2'],['682'],[' 英语']
[' 日本'],['濑濑敬久'],['129'],['05'],"['生田斗真', '瑛太', '山本美月', '夏帆', '青木崇高', '古馆宽治', '佐藤浩市', '忍成修吾', '村上淳', '渡边真起子', '片冈礼子', '光石研', '西田尚美', '石田法嗣', '富田靖子', '宇野祥平', '小市慢太郎', '矢岛健一', '坂井真纪', '奥野瑛太']",['友罪'],['犯罪'],['6.2'],['2353'],[' 日语']
[' 英国 / 美国'],['史蒂夫·麦奎因'],['129'],"['09', '11']","['维奥拉·戴维斯', '连姆·尼森', '乔·博恩瑟', '曼努埃尔·加西亚-鲁尔福', '科布恩·格罗斯', '米歇尔·罗德里格兹', '伊丽莎白·德比茨基', '凯莉·库恩', '罗伯特·杜瓦尔', '科林·法瑞尔', '布莱恩·泰里·亨利', '丹尼尔·卡卢亚', '迈克尔·哈尔尼', '安·米切尔', '杰基·韦佛', '斯蒂芬·希尔', '加瑞特·迪拉胡特', '凯文·J·奥康纳', '乔恩·迈克尔·希尔', '辛西娅·艾莉佛', '迪安娜·里德-福斯特', '阿德普波·奥杜耶', '卢卡斯·哈斯', '斯蒂夫·托瓦', '马克·兰开斯特', '马特·沃尔什', '大卫·邓斯顿', 'Alejandro Verdin', 'Bailey Rhyse Walters', '索科萝·圣地亚哥', '约书亚·拜尔沃特', '桐瑞·何', '克里斯·诺尔特', '斯利姆·克什里']",['寡妇联盟 Widows'],"['剧情', '惊悚', '犯罪']",['6.2'],['8358'],[' 英语 / 西班牙语 / 波兰语']
[' 中国大陆'],['崔斯韦'],['111'],['10'],"['张震', '倪妮', '廖凡', '黄觉', '刘桦', '张奕聪', '李光洁', '岳小军', '昌隆']",['雪暴'],"['动作', '悬疑', '犯罪']",['6.2'],['28213'],[' 汉语普通话']
[' 马来西亚'],['Nam Ron'],['81'],['01'],"['Zahiril Adzim', 'Ario Bayu', 'Rosdeen Suboh', 'Asmara Abigail', 'Amerul Affendi', 'Kin Wah Chew', 'Timothy Castillo', 'Iedil Putra']",['十字路口 One Two Jaga'],"['剧情', '犯罪']",['6.2'],['289'],[' 马来西亚语 / 印尼语 / 菲律宾语']
[' 韩国'],['金旻昊'],['115'],['11'],"['马东锡', '宋智孝', '金圣武', '金敏载', '朴智焕']",['愤怒的黄牛 성난황소'],"['动作', '犯罪']",['6.2'],['6150'],[' 韩语']
[' 日本'],['木下高男'],[],['12'],"['冈田将生', '富司纯子', '中尾明庆', '森田甘路', '长谷川朝晴', '国生小百合', '棚桥弘至', '平岩纸', '大浦龍宇一', '田中聪元', '藤本泉', '渡边宪吉', '冈本玲', '伊元六花', '渡部笃郎', '杉本哲太']",['大诱拐2018 大誘拐2018'],"['剧情', '犯罪']",['6.1'],['344'],[' 日语']
[' 日本'],['堀切园健太郎'],['73'],['03'],"['阿部宽', '香川照之', '井川遥', '板谷由夏', '野间口彻', '高桥玛莉润', '马场彻', '竹森千人', '水谷果穂', '波瑠', '西村雅彦', '松尾铃木', '吉行和子']",['嗅觉搜查官 特别篇 スニッファー スペシャル'],"['悬疑', '犯罪']",['6.1'],['369'],[' 日语']
[' 印度'],['Nikhil Bhat'],['105'],['08'],"['阿见·马瑟', 'Nidhi Singh', 'Sheetal Thakur', '马纳夫·维吉', 'Vijayant Kohli', 'Sunny Hinduja', 'Yogendra Tikku', 'Rajendra Bhatia', 'Aanchal Chauhan', 'Goswami Lalit']",['布里吉·莫汉万岁 Brij Mohan Amar Rahe'],"['剧情', '喜剧', '犯罪']",['6.1'],['67'],[' 印地语']
[' 印度'],['Gauravv K. Chawla'],['137'],['10'],"['Saif Ali Khan', 'Radhika Apte', 'Chitrangda Singh']",['商战街 Baazaar'],"['剧情', '惊悚', '犯罪']",['6.1'],['70'],[' 印地语']
[' 波兰'],['帕特奇·维加'],['138'],['02'],"['欧嘉·博拉茨', '阿格涅斯卡·戴甘特', '亚历山德拉·波夫斯卡', '凯莎·沃恩克', '茱莉亚·维尼瓦-纳基维奇', '杰尼斯·查比尔', '赛巴斯汀·法比杰斯基', '勃库斯洛·林达', '奥拉夫·卢巴申科']",['女黑手党 Kobiety Mafii'],"['剧情', '动作', '犯罪']",['6.1'],['484'],[' 波兰语 / 英语']
[' 英国 / 中国大陆 / 波多黎各 / 美国'],['杰弗利·纳赫马诺夫'],['107'],['11'],"['基努·里维斯', '爱丽丝·伊芙', '艾米丽·阿琳·林德', '托马斯·米德蒂奇', '恩杰伊·安东尼', '约翰·奥提兹', '尼亚切·海邓迪', '艾莉亚·莱蕊克·勒布', '艾梅柏·里维拉', '艾梅柏·汤森', '杰弗里·霍尔斯曼', '桑娴·洛格罗诺', '奥马尔·克鲁兹·索托', '伊万·J·托雷斯·拉桑塔', '让·皮埃尔·普拉茨', '伊夫林·迪安-奥姆斯特德']",['克隆人 Replicas'],"['科幻', '悬疑', '犯罪']",['6.1'],['10734'],[' 英语']
[' 印度'],['Gauravv K. Chawla'],['137'],['10'],"['Saif Ali Khan', 'Radhika Apte', 'Chitrangda Singh']",['商战街 Baazaar'],"['剧情', '惊悚', '犯罪']",['6.1'],['70'],[' 印地语']
[' 英国 / 德国 / 瑞典 / 加拿大 / 美国'],['费德·阿尔瓦雷兹'],['117'],['11'],"['克莱尔·芙伊', '斯瓦利尔·古德纳松', '西尔维娅·侯克斯', '勒凯斯·斯坦菲尔德', '斯戴芬·莫昌特', '卡梅隆·布莱顿', '薇姬·克里普斯', '沃尔克·布鲁赫', '米卡埃尔·佩斯布兰特', '克拉斯·邦', '安德烈·佩伊奇', '克里斯托弗·康夫瑞', '西诺薇·玛考迪·伦德']",['蜘蛛网中的女孩 The Girl in the Spider&#39;s Web'],"['剧情', '惊悚', '犯罪']",['6.1'],['3272'],[' 英语']
[' 英国'],['特里·隆'],['92'],['12'],"['迪恩·安德鲁斯', '露丝·布莱德利', '碧碧·凯芙', '阿米莉亚·戴尔', '理查德·道布尔迪', '德雷克·哈利根', '布莱克·哈里森', '皮帕·海伍德', '斯塔奇·希克斯', '拉尔夫·伊内森', '布莱恩·麦卡迭', '迈克尔·麦克埃尔哈顿', '蒂姆·麦克纳尼', '利亚姆·麦克马洪', '萨曼莎·斯毕洛']",['阿加莎与谋杀的真谛 Agatha and the Truth of Murder'],"['悬疑', '犯罪']",['6.1'],['1261'],[' 英语']
[' 美国'],['杰西·约翰逊'],['95'],"['04', '06']","['斯科特·阿金斯', '路易·曼迪勒', '托尼·托德']",['讨债人 The Debt Collector'],"['动作', '犯罪']",['6.0'],['995'],[' 英语']
[' 美国'],['克雷格·麦克尼尔'],['105'],"['01', '09']","['科洛·塞维尼', '克里斯汀·斯图尔特', '丹尼斯·欧哈拉', '金·迪肯斯', '费奥纳·肖', '杰夫·帕里', '杰米·谢尔丹', '塔拉·奥克斯', '杰伊·胡古雷', '达林·库珀', '杰瑞米·赛克斯', '乔迪·马泽尔', '汤姆·森']",['丽兹 Lizzie'],"['剧情', '传记', '犯罪']",['6.0'],['2308'],[' 英语']
[' 美国'],['罗伯·科恩'],['103'],"['11', '03']","['托比·凯贝尔', '玛姬·格蕾斯', '瑞恩·柯万腾', '拉尔夫·伊内森', '梅丽莎·博洛纳', '本·克劳斯', '杰米·安德鲁·卡特勒', '克里斯蒂安·孔特雷拉斯', '艾德·伯奇', '埃里克·罗德尔', '马克·史密斯', '布鲁克·约翰斯顿', '帕特里克·麦考利', '莱昂纳多·狄更斯', '斯图尔特·麦克奎里', '娜塔莎·卡拉姆', '阿塔纳斯·斯雷布雷夫', '卢克·朱迪', '安德烈·鲁滨孙']",['飓风奇劫 The Hurricane Heist'],"['动作', '惊悚', '犯罪']",['5.9'],['11649'],[' 英语']
[' 法国'],['罗曼·加华斯'],['100'],"['05', '08']","['卡里姆·莱克路', '伊莎贝尔·阿佳妮', '文森特·卡索', '欧莱雅·阿玛拉', '弗朗索瓦·达密安', '菲烈·卡特林', '萨姆·斯普卢尔 ', '加比·罗斯', '索菲安·哈米斯', '亚历克西斯·曼蒂']",['世界属于你 Le monde est à toi'],"['喜剧', '犯罪']",['5.9'],['390'],[' 法语']
[' 美国 / 瑞典'],['西蒙·凯瑟'],['100'],['04'],"['皮尔斯·布鲁斯南', '盖·皮尔斯', '明妮·德里弗', '亚历山德拉·希普', '奥德娅·拉什', '杰米·肯尼迪', '克拉克·格雷格', '肖恩·布莱克默', '娜塔莎·巴塞特', '斯特灵·比尤芒', '帕特里卡·达博', '艾琳·罗森', '卡尔洛·罗塔', '芙蕾雅·廷利', 'RJ·沃克', '里克·E.安德森', '迈克尔·海兰德']",['真相漩涡 Spinning Man'],"['剧情', '悬疑', '犯罪']",['5.9'],['1136'],[' 英语']
[' 台湾 / 中国大陆 / 美国 / 法国'],['何蔚庭'],['107'],"['09', '10']","['李鸿其', '黄璐', '丁宁', '张国柱', '谢章颖', '石锦航', '路易丝·格林贝格', '尹馨', '高捷']",['幸福城市'],"['剧情', '科幻', '犯罪']",['5.9'],['405'],[' 汉语普通话']
[' 菲律宾 Philippines'],['杨·劳拉纳斯'],['90'],['03'],"['David Bianco', 'Tippy Dos Santos', 'Alexia Fernadez']",['不存在的瑞秋 Abomination'],"['悬疑', '惊悚', '犯罪']",['5.8'],['160'],[' 英语']
[' 台湾'],['游智炜'],['90'],['09'],"['姚爱宁', '欧阳伦', '宋柏纬', '林辰唏', '杨大正', '李亦捷', '舞陽', '澎恰恰']",['摇滚乐杀人事件 搖滾樂殺人事件'],"['音乐', '犯罪']",['5.8'],['228'],[' 汉语普通话']
[' 日本'],['和泉圣治'],['110'],['03'],"['泽村一树', '黑木瞳', '财前直见', '荒川良良', '川口春奈', '八岛智人', '中原丈雄', '水泽绘玲奈', '平岩纸', '津川雅彦', '古谷一行']",['破镜谋杀案：女演员杀人事件 大女優殺人事件～鏡は横にひび割れて～'],"['悬疑', '犯罪']",['5.8'],['1888'],[' 日语']
[' 美国'],['卡瑞恩·库萨马'],['123'],"['08', '12']","['妮可·基德曼', '托比·凯贝尔', '塔提阿娜·玛斯拉尼', '塞巴斯蒂安·斯坦', '斯科特·麦克纳里', '布莱德利·惠特福德', '托比·胡斯', '詹姆斯·乔丹', '博·纳普', '杰德·佩蒂约翰', '沙米尔·安德森', '娜塔丽·科尔多瓦', '余朝汉', '简·霍格', '米奇·奥黑根', '布兰顿·莫拉莱斯', '杰伊·赫农', '乔治·格里菲斯', '布瑞恩·汉福德', '寇比·法兰奇', '丹尼尔·索斯沃思', '莫妮克·盖尔']",['无间炼狱 Destroyer'],"['剧情', '惊悚', '犯罪']",['5.8'],['1925'],[' 英语']
[' 美国 / 澳大利亚'],['纳许·埃哲顿'],['111'],['03'],"['乔尔·埃哲顿', '查理兹·塞隆', '大卫·奥伊罗', '阿曼达·塞弗里德', '坦迪·牛顿', '迭戈·卡塔诺', '卡洛斯·科罗纳', '巴希尔·萨拉赫丁', '格伦·久保田', '梅罗妮·迪亚兹', '哈里·崔德威', '西奥·泰普里兹', '帕丽斯·杰克逊', '尤尔·瓦斯克斯', '埃尔南·门多萨', '赫克托·科特思法基斯', '里卡多·埃斯克拉', '阿兰·卢克', '肯尼斯·崔', '沙尔托·科普雷']",['外国佬 Gringo'],"['喜剧', '动作', '犯罪']",['5.8'],['1426'],[' 英语 / 西班牙语 / 法语']
[' 日本'],['波多野贵文'],[],['11'],"['中山裕介', '志田未来', '泷藤贤一', '三浦贵大', '畑芽育', '小雪', '中村友理', '北村有起哉', '绀野真昼', '相武纱季', '佐野史郎']",['警部补碓冰弘一  MIND 警部補・碓氷弘一 ～マインド～'],"['剧情', '悬疑', '犯罪']",['5.8'],['94'],[' 日语']
[' 韩国'],['禹民镐'],['139'],['12'],"['宋康昊', '曹政奭', '裴斗娜', '李星民', '金大明', '金素真', '李熙俊', '赵宇镇']",['麻药王 마약왕'],"['剧情', '动作', '犯罪']",['5.7'],['7147'],[' 韩语']
[' 美国'],['迈克尔·卡顿-琼斯'],['117'],['12'],"['法米克·詹森', '朗·普尔曼', '理查德·德莱弗斯', '杰奎琳·比塞特', '彼得·费辛利', '盖·布耐特', '马尔塔·米兰斯', '布拉克·珀尔曼', '麦卡·霍普特曼', '大卫·沃尔', '杰伊·赫农']",['艾什 Asher'],"['剧情', '惊悚', '犯罪']",['5.7'],['474'],[' 英语']
[' 香港'],['林德禄 '],['97'],"['09', '08']","['古天乐', '张智霖', '郑嘉颖', '邓丽欣', '栢天男', '谢天华', '张继聪', '夏嫣', '蔡瀚亿', '廖启智', '谭耀文', '卢海鹏', '罗兰', '麦长青', '张松枝', '陈庭欣', '丁海峰', '冯雷', '李昕岳']",['反贪风暴3 L風暴'],"['剧情', '动作', '犯罪']",['5.7'],['83195'],[' 粤语 / 汉语普通话']
[' 中国大陆'],['任鹏远'],['114'],"['04', '04']","['徐峥', '王丽坤', '王砚辉', '段博文', '任达华', '于和伟', '朱珠', '赵达', '谢楠', '鲍晓']",['幕后玩家'],"['剧情', '悬疑', '犯罪']",['5.7'],['136652'],[' 汉语普通话']
[' 英国 / 美国'],['卡罗尔·莫雷'],['110'],['09'],"['麦米·古默', '托比·琼斯', '派翠西娅·克拉克森', '杰基·韦佛', '詹姆斯·肯恩', '艾伦·特维特', '乔纳森·梅杰斯', '加里·格鲁布斯', '艾丽西亚·奥奇瑟', '尤隆达·罗斯', '托马斯·弗兰西斯·墨菲', '泰内娅·因崔亚戈', '露西·浮士德', '布拉德·曼恩', '劳伦斯·特纳', '伊丽莎白·潘']",['突如其来 Out of Blue'],"['剧情', '悬疑', '犯罪']",['5.7'],['62'],[' 英语']
[' 美国'],['马丁·赞里维特'],['120'],['03'],"['杰瑞德·莱托', '浅野忠信', '椎名桔平', '忽那汐里', '埃米尔·赫斯基', '雷·尼科尔森', '罗利·科奇瑞恩', '大森南朋', '田中泯', '三浦诚己', '菅田俊', '清水寻也', '海', '地曳豪', '渊上泰史', '奥野瑛太', '松本铃木', '菊地麻衣']",['外来者 The Outsider'],"['剧情', '惊悚', '犯罪']",['5.6'],['2175'],[' 英语 / 日语']
[' 中国大陆 / 香港'],['袁和平'],['107'],"['12', '10']","['张晋', '戴夫·巴蒂斯塔', '柳岩', '杨紫琼', '托尼·贾', '郑嘉颖', '周秀娜', '谭耀文', '释彦能', '姜皓文', '栢天男', '元华']",['叶问外传：张天志 葉問外傳：張天志'],"['剧情', '动作', '犯罪']",['5.6'],['31128'],[' 汉语普通话 / 粤语']
[' 美国 / 英国'],['德鲁·皮尔斯'],['94'],['06'],"['朱迪·福斯特', '斯特林·K·布朗', '索菲亚·波多拉', '杰夫·高布伦', '布莱恩·泰里·亨利', '珍妮·斯蕾特', '扎克瑞·昆图', '查理·戴', '戴夫·巴蒂斯塔', '肯尼斯·崔', '乔希·蒂尔曼', '伊万·琼斯', '内森·戴维斯', '拉美西斯·希梅内斯', '安杰拉·斯普林克尔', '巴尔迪普·辛格', '布兰顿·莫拉莱斯', '坦纳·吉尔']",['阿尔忒弥斯酒店 Hotel Artemis'],"['动作', '惊悚', '犯罪']",['5.6'],['2532'],[' 英语']
[' 美国'],['Tom Oesch'],['101'],['09'],"['汤姆·艾弗瑞特·斯科特', 'James Jurdi', '安吉里卡·希拉娅']",['险物一号 Danger One'],"['喜剧', '动作', '犯罪']",['5.5'],['88'],[' 英语']
[' 英国'],['詹姆斯·马什'],['108'],['09'],"['迈克尔·凯恩', '查理·考克斯', '迈克尔·刚本', '雷·温斯顿', '吉姆·布劳德本特', '弗兰西丝卡·安妮丝', '汤姆·康特奈', '姬丽·卡特·威尔斯', '凯莉·雪莉', '保罗·怀特豪斯', '玛莎·豪-道格拉斯', '安·阿克因', '伯纳多·桑托斯']",['贼王 King of Thieves'],"['剧情', '动作', '犯罪']",['5.5'],['1800'],[' 英语']
[' 美国'],['Tyler Russell'],['88'],['10'],"['乔治·哈迪', '杰森·道格拉斯', '蒂凡妮·谢皮斯', '吉因·琼斯', '卢·坦普尔', 'Torrence Davis', 'Terri Merritt Bennett', '贾德·罗德曼', '朱丽叶塔·丹妮埃拉']",['德州棉花 Texas Cotton'],"['悬疑', '犯罪', '西部']",['5.5'],['144'],[' 英语']
[' 美国'],['马提·卡伦'],['118'],['10'],"['艾梅柏·希尔德', '嘉玛·陈', '卡拉·迪瓦伊', '杰米·亚历山大', '詹森·艾萨克', '提奥·詹姆斯', '约翰尼·德普', '比利·鲍伯·松顿', '吉姆·斯特吉斯', '莉莉·科尔', '艾德里安·帕默', '艾米丽·金凯德·休斯', '亨利·加勒特', '迈克尔·谢弗', '詹妮弗·米索妮', '阿什克·阿赫塔尔', '唐汉平', '克雷格·加纳', '丽塔-麦克唐纳丹帕', '克里斯·雷曼', '萨拉·比斯利', '约翰·达根', '伊恩·宗', '安库塔·布雷班']",['伦敦战场 London Fields'],"['悬疑', '惊悚', '犯罪']",['5.4'],['2241'],[' 英语']
[' 美国'],['X导演'],['116'],['06'],"['特雷沃·杰克逊', '杰森·米切尔', '迈克尔·肯尼斯·威廉姆斯', '莱克斯·斯科特·戴维斯', '詹妮弗·莫里森', '埃塞·莫拉雷斯', '安德莉亚·隆多', '大冯波', '雅各布·明-特伦特']",['超级苍蝇 SuperFly'],"['动作', '惊悚', '犯罪']",['5.4'],['422'],[' 英语']
