地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 日本'],['谷口悟朗'],['133'],['02'],"['福山润', '樱井孝宏', '野上尤加奈', '小清水亚美', '名塚佳织', '成田剑', '折笠富美子', '大原沙耶香', '杉山纪彰', '千叶纱子', '水岛大宙', '若本规夫', '河城英之介', '井上伦宏', '三户耕三', '内田聪明', '保志总一朗', '后藤邑子', '白鸟哲', '井上喜久子', '山野井仁', '皆川纯子', '南央美', '梁田清之', '幸野善之', '宝龟克寿', '中田让治', '渡边明乃', '真殿光昭', '桧山修之', '加濑康之', '新井里美', '仓田雅世', '高田裕司', '私市淳', '二又一成', '岛香裕', '金井美香', '须藤沙织', '绿川光']",['代号基亚斯：反叛的鲁路修2之叛道 コードギアス 反逆のルルーシュⅡ 叛道'],['动画'],['8.3'],['813'],[' 日语']
[' 日本'],['谷口悟朗'],['140'],['05'],"['福山润', '樱井孝宏', '野上尤加奈', '小清水亚美', '名塚佳织', '绿川光', '金井美香', '伊藤沙织', '高田裕司', '真殿光昭', '仓田雅世', '桧山修之', '私市淳', '加濑康之', '水岛大宙', '成田剑', '千叶纱子', '白鸟哲', '井上喜久子', '新井里美', '大原沙耶香', '折笠富美子', '杉山纪彰', '保志总一朗', '后藤邑子', '井上伦宏', '三户耕三', '内田聪明', '中田让治', '皆川纯子', '幸野善之', '渡边明乃', '山野井仁', '河城英之介', '百百麻子', '若本规夫']",['代号基亚斯：反叛的鲁路修3之皇道 コードギアス 反逆のルルーシュⅢ 皇道'],"['动作', '科幻', '动画']",['8.3'],['895'],[' 日语']
[' 日本'],['加藤敏幸'],[],['07'],"['櫻井孝宏', '种崎敦美', '間島淳司']",['岸边露伴一动不动 六壁坂 岸辺露伴は動かない 六壁坂'],"['剧情', '动画', '惊悚']",['8.3'],['356'],[' 日语']
[' 美国'],['Rareko'],['22'],['12'],"['Kaolip', 'Shingo Kato', 'Komegumi Koiwasaki', 'Maki Tsuruta', 'Sôta Arai', 'Mina Inoue', 'Yukie Takahashi', 'Rareko', 'Jamison Boaz', 'G.K. Bowes', '本·迪斯金', '托德·哈伯空', '塔拉·普拉特', '帕特里克·赛兹']",['职场小烈：重金属圣诞快乐 アグレッシブ烈子: We Wish You A Metal Christmas'],"['喜剧', '爱情', '动画', '音乐']",['8.3'],['83'],[' 日语']
[' 美国 / 德国'],['韦斯·安德森'],['97'],"['04', '02', '03']","['布莱恩·科兰斯顿', '爱德华·诺顿', '科宇·兰金', '列维·施瑞博尔', '比尔·默瑞', '杰夫·高布伦', '鲍勃·巴拉班', '野村训市', '格蕾塔·葛韦格', '斯嘉丽·约翰逊', '蒂尔达·斯文顿', '弗兰西斯·麦克多蒙德', '罗曼·科波拉', '卡拉·海沃德', '高山明', '伊藤晃', '哈威·凯特尔', 'F·默里·亚伯拉罕', '小野洋子', '渡边谦', '夏木真理', '费舍·史蒂芬斯', '村上虹郎', '考特尼·万斯', '安杰丽卡·休斯顿', '野田洋次郎', '山田孝之', '秋元梢', '松田翔太', '松田龙平', '池田依来沙', '杰克·莱恩', '育乃介', '儿玉太智', '卡琳·奥克索', '弗兰克·伍德', '爱德华·博奇']",['犬之岛 Isle of Dogs'],"['喜剧', '动画', '冒险']",['8.3'],['165812'],[' 英语 / 日语']
[' 日本'],['岸诚二'],[],['12'],"['木野日菜', '长江里加', '小原好美', '前川涼子', '置鲇龙太郎', '井上穗乃花', '金泽舞']",['来玩游戏吧 OAD あそびあそばせ OAD'],"['喜剧', '动画']",['8.3'],['132'],[' 日语']
[' 台湾'],['許哲瑜 Hsu Che-yu'],['40'],[],[],['穿颅透写'],"['剧情', '动画']",['8.3'],['82'],[' 汉语普通话 / 台语']
[' 日本'],['阿部记之'],['29'],['10'],"['天野由梨', '千叶繁', '桧山修之', '室井深雪', '绪方惠美', '佐佐木望']",['幽游白书外传 幽遊白書 「TWO SHOTS」「のるか そるか」'],['动画'],['8.2'],['124'],[' 日语']
[' 日本'],['千明孝一'],['83'],['01'],"['关智一', '雪野五月', '野上尤加奈', '三木真一郎', '根谷美智子', '大塚明夫', '田中正彦', '浪川大辅']",['全金属狂潮 One Night Stand フルメタル・パニック! ワン・ナイト・スタンド'],['动画'],['8.2'],['82'],[' 日语']
[' 日本'],['京极义昭'],['5'],['07'],"['花守由美里', '东山奈央', '原纱友里', '丰崎爱生']",['摇曳露营SP サバキャン△ ゆるキャン△ SP サバキャン△'],['动画'],['8.2'],['90'],[' 日语']
[' 日本'],['森田侑希'],['24'],['12'],"['花泽香菜', '前野智昭', '小野大辅', '井上喜久子', '长绳麻理亚', '樱井孝宏', '早见沙织', '杉田智和', '乃村健次', '江越彬纪', '佐藤健辅', '柳田淳一', '熊谷健太郎', '小林千晃', '山本祥太', '铃木峻汰', '贯井柚佳', '木村珠莉', '小林裕介', '古川慎', '能登麻美子']",['工作细胞特别篇：感冒 はたらく細胞 特別編 風邪症候群'],['动画'],['8.2'],['975'],[' 日语']
[' 美国'],"['亚伦·霍瓦斯', '皮得·里达·米切尔']",['84'],['07'],"['尼古拉斯·凯奇', '克里斯汀·贝尔', '威尔·阿奈特', '塔拉·斯特朗', '詹姆斯·柯登', '卡里·佩顿', '格雷格·西佩斯', '斯坦·李', '哈尔希', '吉米·坎摩尔', '斯科特·门维尔', '海登·瓦尔希', '达纳·斯耐德', 'Lil Yachty']",['少年泰坦出击电影版 Teen Titans Go! To the Movies'],"['喜剧', '动作', '动画']",['8.1'],['3575'],[' 英语']
[' 美国'],"['菲尔·约翰斯顿', '瑞奇·摩尔']",['112'],"['11', '11']","['约翰·C·赖利', '萨拉·西尔弗曼', '盖尔·加朵', '塔拉吉·P·汉森', '杰克·麦克布瑞尔', '简·林奇', '艾伦·图代克', '阿尔弗雷德·莫里纳', '艾德·奥尼尔', '肖恩·吉布朗尼', '弗卢拉·博格', '蒂莫西·西蒙斯', '黄阿丽', '韩秘书·布雷克', '葛洛泽尔·格林', '瑞贝卡·薇索基', '山姆·理查森', '雅布其·杨-怀特', '莫里斯·拉马奇', '梅丽莎·维拉斯诺', '凯蒂·洛斯', '贾米·埃曼', '霍拉提奥·桑斯', '亚历克斯·莫法特', '琼·斯奎布', '德拉·萨巴', '菲尔·约翰斯顿', '约翰·迪·玛吉欧', '瑞奇·摩尔', '科琳·巴林杰', '达尼·费尔南德斯', '蒂芙妮·赫雷拉', '阿娜·奥缇兹', '迪安娜·阿格隆', '杰森·曼兹沃克斯', '雷蒙德·S·佩尔西', '伏霞', '罗杰·克莱格·史密斯', '蒂姆·艾伦', '布拉德·加内特', '安东尼·丹尼尔斯', '科里·伯顿', '范·迪塞尔', '维韦卡·波林', '迈克·吉亚奇诺', '凯文·迪特斯', '尼可·斯彻金格', '丹·雷诺斯', '艾琳·贝达', '克里斯汀·贝尔', '裘蒂·班森', '奥丽伊·卡瓦洛', '詹妮弗·黑尔', '凯特·希金斯', '琳达·拉金', '凯莉·麦克唐纳', '伊迪娜·门泽尔', '曼迪·摩尔', '佩吉·奥哈拉', '帕米拉·里本', '阿尼卡·诺尼·罗斯', '温明娜', '珍妮卡·贝尔格雷', '比尔·哈德尔']",['无敌破坏王2：大闹互联网 Ralph Breaks the Internet'],"['喜剧', '动画', '奇幻', '冒险']",['8.1'],['232283'],[' 英语']
[' 智利 / 德国'],"['乔奎因·科西纳', '克里斯托弗·列昂']",['75'],['02'],"['阿玛莉亚·卡西尼', '雷纳·克劳斯']",['狼屋 La casa lobo'],"['剧情', '动画', '恐怖']",['8.0'],['2453'],[' 西班牙语 / 德语']
[' 美国'],['马克·福斯特'],['104'],['08'],"['伊万·麦克格雷格', '海莉·阿特维尔', '勃朗特·卡迈克尔', '马克·加蒂斯', '奥利弗·福德·戴维斯', '阿德里安·斯卡伯勒', '罗杰·阿什顿-格里菲斯', '阿曼达·劳伦斯', '凯蒂·卡迈克尔', '特里斯坦·斯特罗克', '保罗·查希迪', '迈克尔·吉恩', '舒雅德·法瑞斯', '马特·贝里', '西蒙·法纳比', '麦肯锡·克鲁克', '吉姆·库宁斯', '布拉德·加内特', '尼克·穆罕默德', '彼得·卡帕尔迪', '苏菲·奥康内多', '托比·琼斯', '李·阿斯奎斯-柯', '罗伊·贝克', '金塔雷·贝尼奥拉维特', '贝恩·科拉科', '托马斯·派登', '库姆德·潘特', '理查德·谢尔曼', '彼得·辛格', '卡罗尔·斯蒂尔', '艾薇·维']",['克里斯托弗·罗宾 Christopher Robin'],"['喜剧', '动画', '冒险']",['8.0'],['21729'],[' 英语']
[' 日本'],[],[],['09'],"['飞田展男', '上田耀司', '高木涉', '橘U子']",['黄金神威 OAD ゴールデンカムイ OAD'],['动画'],['8.0'],['131'],[' 日语']
[' 日本'],"['大森贵弘', '伊藤秀树']",['104'],['09'],"['神谷浩史', '井上和彦', '高良健吾', '小林沙苗', '泽城美雪', '石田彰', '藤村步', '村濑步', '伊藤美纪', '伊藤荣次', '堀江一真', '佐藤利奈', '木村良平', '菅沼久义', '雪野五月', '川澄绫子', '樋口晓里', '冈村明美', '黑田崇矢', '长岛雄一', '松山鹰志', '下崎纮史', '知桐京子', '岛本须美']",['夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～'],"['剧情', '动画', '奇幻']",['8.0'],['70676'],[' 日语']
[' 法国'],['米歇尔·欧斯洛'],['94'],"['06', '10']","['Prunelle Charles-Ambron', 'Enzo Ratsito', '纳塔莉·德赛']",['迪哩哩在巴黎 Dilili à Paris'],['动画'],['8.0'],['171'],[' 法语']
[' 美国'],['布拉德·伯德'],['118'],"['06', '06']","['格雷格·T·尼尔森', '霍利·亨特', '莎拉·沃威尔', '赫克·米尔纳', '伊莱·富西尔', '凯瑟琳·基纳', '塞缪尔·杰克逊', '伊莎贝拉·罗西里尼', '鲍勃·奥登科克', '布拉德·伯德', '索菲亚·布什', '乔纳森·班克斯', '约翰·拉岑贝格', '金伯利·阿代尔·克拉克', '托亚·特纳']",['超人总动员2 Incredibles 2'],"['喜剧', '动作', '动画', '冒险']",['7.9'],['178090'],[' 英语']
[' 中国大陆'],['小野败仔'],['13'],['04'],"['于越', '森中人', '冷泉夜月']",['切尔诺贝利之春 Un printemps à Tchernobyl'],"['剧情', '动画', '历史', '灾难']",['7.9'],['2090'],[' 汉语普通话']
[' 日本'],['宇田钢之助'],['105'],['08'],"['田中真弓', '中井和哉', '冈村明美', '山口胜平', '平田广明', '大谷育江', '山口由里子']",['海贼王特别篇：空岛之章'],['动画'],['7.9'],['74'],[' 日语']
[' 波兰 / 西班牙 / 德国 / 比利时 / 匈牙利'],"['Raúl de la Fuente', '达米安·纽诺']",['80'],"['05', '11']","['小田部阿基', 'Wilson Benedito', 'Ryszard Kapuscinski']",['人生的另一天 Un día más con vida'],"['动画', '传记']",['7.9'],['195'],[' 英语 / 葡萄牙语 / 波兰语 / 西班牙语']
[' 中国大陆'],['金承仁'],['37'],['05'],"['陈张太康', '佟心竹', '李兰陵', '沈念如', '阎么么', '刘明月', '瞳音', '黎筱濛', '常荣珊', '闫夜桥', '叶知秋', '小连杀']",['我是江小白 剧场版'],"['爱情', '动画']",['7.9'],['1023'],[' 汉语普通话']
[' 日本'],['石田祐康'],['117'],['08'],"['北香那', '苍井优', '钉宫理惠', '潘惠美', '福井美树', '能登麻美子', '久野美咲', '西岛秀俊', '竹中直人']",['企鹅公路 ペンギン・ハイウェイ'],"['动画', '奇幻', '冒险']",['7.9'],['12401'],[' 日语']
[' 西班牙 / 法国'],['Salvador Simó'],['80'],['10'],[],['布努埃尔之神龟迷宫 Buñuel en el laberinto de las tortugas'],"['动画', '冒险']",['7.8'],['183'],[' 西班牙语 / 法语']
[' 中国大陆'],['孙海鹏'],['98'],['08'],"['杨光普照', '孟宇', '张喆', '郭政建']",['美食大冒险之英雄烩'],"['动作', '动画', '冒险']",['7.7'],['1889'],[' 汉语普通话']
[' 日本'],['高坂希太郎'],['95'],"['06', '09']","['小林星兰', '水树奈奈', '松田飒水', '远藤璃菜', '小樱悦子', '麻上洋子', '花泽香菜', '一龙斋贞友', '寺杣昌纪', '折笠富美子', '小林由美子', '小松未可子', '田中诚人', '高桥里枝', '坂本恭平', '伊东美弥子', '野村麻衣子', '清水春香', '社本悠', '龟谷理子', '金鱼若菜', '村上裕哉', '北田理道', '内藤有海', '小松昌平', '拜真之介', '长谷川暖', '伊吹优里安', '设乐优', '霍兰千秋', '铃木杏树', '药丸裕英', '山寺宏一']",['剧场版 年轻的老板娘是小学生！ 若おかみは小学生！'],['动画'],['7.7'],['140'],[' 日语']
[' 日本'],"['荒木哲郎', '肥冢正史', '田中洋之']",['120'],['01'],"['梶裕贵', '石川由依', '井上麻里奈', '下野纮', '小林优', '三上枝织', '藤田咲', '细谷佳正', '桥诘知久', '谷山纪章', '岛村侑', '津田健次郎', '朴璐美', '小野大辅', '神谷浩史', '子安武人']",['进击的巨人剧场版：觉醒的咆哮 劇場版 進撃の巨人 Season 2 〜覚醒の咆哮〜'],"['动画', '灾难']",['7.7'],['3779'],[' 日语']
[' 日本'],['京田知己'],['94'],['11'],[],['交响诗篇 超进化2 ANEMONE 交響詩篇エウレカセブン ハイエボリューション'],['动画'],['7.6'],['63'],[' 日语']
[' 日本'],['五十岚卓哉'],['90'],['03'],"['上村祐翔', '宫野真守', '小野贤章', '谷山纪章', '诸星堇', '细谷佳正', '神谷浩史', '丰永利行', '花仓洸幸', '岛村侑', '小见川千明', '小山力也', '宫本充', '雨宫天', '诹访部顺一', '福山润', '石田彰', '中井和哉', '高桥李依', '手冢弘道', '中村千绘', '中博史', '坂本真绫']",['文豪野犬 Dead Apple 文豪ストレイドッグス Dead Apple'],"['动作', '动画']",['7.6'],['2254'],[' 日语']
[' 中国大陆'],['周圣崴'],['95'],['06'],"['吕伏阳', '周圣崴', '赵凯欣', '韩睿达', '岳嘉宝', '陈雯', '柳赛', '斯琴', '罗雪', '赵威', '孙承龙', '韩昊辰', '于良', '尹明辉', '甄鹏程', '栾冬']",['女他'],['动画'],['7.6'],['1339'],[' 无对白']
[' 法国 / 卢森堡 / 美国'],['亚历山大·埃斯皮加雷斯'],['85'],"['01', '03']","['拉斐尔·佩尔索纳', '维尔日妮·埃菲拉', '多米尼克·皮侬', '弗朗兹·康菲艾克', '克莱尔·巴拉达特', 'Laurent Natrella', '尼克·奥弗曼', '拉什达·琼斯', '保罗·吉亚玛提', '史蒂芬·克雷默·格利克曼', '艾迪·斯皮尔斯', '弗卢拉·博格', '大卫·博特', '汤姆·莫顿']",['白牙 Croc-Blanc'],"['动画', '冒险']",['7.6'],['2007'],[' 法语 / 英语']
[' 日本'],['佐藤卓哉'],['58'],['06'],"['高桥未奈美', '佐仓绫音', '木户衣吹']",['牵牛花与加濑同学 あさがおと加瀬さん。'],['动画'],['7.6'],['2059'],[' 日语']
[' 俄罗斯'],['斯坦尼斯拉夫·索科洛夫'],['73'],['06'],"['Natalya Fisson', 'Vladimir Koshevoy', 'Slawa Polunin']",['霍夫曼奇遇记 Гофманиада'],"['动画', '传记']",['7.5'],['99'],[' 俄语']
[' 美国'],['道格·墨菲'],['90'],['10'],"['马特·瑞安', '达米恩·奥哈尔', '劳拉·贝莉', '艾米丽·奥布莱恩', '罗宾·阿特金·唐斯', '雷切尔·金西', '吉姆·麦司奇门', '凯文·迈克尔·理查德森']",['康斯坦丁：恶魔之城 电影版 Constantine City of Demons: The Movie'],"['动画', '恐怖', '奇幻']",['7.5'],['5819'],[' 英语']
[' 美国'],['伊桑·斯波尔丁'],['78'],['02'],"['詹姆斯·阿诺德·泰勒', '德怀特·舒尔茨', '特罗伊·贝克', '诺兰·诺斯', '格蕾·德丽斯勒', '卡里·佩顿', '艾瑞克·鲍扎', '汤姆·肯尼', '菲尔·拉马', '凯文·迈克尔·理查德森', '凯特·米库奇', '瓦内萨·马歇尔', '迪·布拉雷·贝克尔', '杰森·斯皮萨克', '奥德丽·瓦西莱夫斯基']",['乐高DC超级英雄：闪电侠 Lego DC Comics Super Heroes: The Flash'],"['动作', '科幻', '动画']",['7.5'],['2689'],[' 英语']
[' 日本'],['渡边政治'],['60'],['10'],"['小林裕介', '高桥李依', '内山夕实', '水濑祈', '村川梨衣', '新井里美', '子安武人']",['Re：从零开始的异世界生活 Memory Snow Re:ゼロから始める異世界生活 Memory Snow'],"['动画', '奇幻']",['7.5'],['354'],[' 日语']
[' 美国'],['刘山姆'],['86'],['04'],"['克里斯蒂安·史莱特', '凡妮莎·威廉斯', '比利·布朗', '克里斯汀·鲍尔', '吉迪恩·埃默里', '连姆·麦肯泰尔', '塔拉·斯特朗', '大卫·博特', '特雷弗·德瓦', '戴夫·芬诺伊', '格雷戈·格伦伯格', 'C·托马斯·豪威尔', '茜丝·琼斯', '娜塔莉·兰德', '马修·默瑟', '朱莉·内桑森', '吉姆·皮里', '丹妮亚·拉米雷兹', '詹姆斯·乌尔班尼亚克']",['自杀小队：严厉惩罚 Suicide Squad: Hell to Pay'],"['动作', '动画']",['7.4'],['9854'],[' 英语']
[' 美国'],"['凯瑞·柯克帕特里克', '杰森·雷西格']",['96'],"['10', '09']","['查宁·塔图姆', '詹姆斯·柯登', '赞达亚', '勒布朗·詹姆斯', '科曼', '吉娜·罗德里格兹', '丹尼·德维托', '吉米·塔特罗', '雅拉·沙希迪', '伊利·亨利']",['雪怪大冒险 Smallfoot'],"['喜剧', '动画', '歌舞', '冒险']",['7.4'],['17239'],[' 英语']
[' 美国'],"['杰克·卡斯托雷纳', '刘山姆']",['81'],['07'],"['杰瑞·奥康奈尔', '丽贝卡·罗梅恩', '雷恩·威尔森', '罗莎里奥·道森', '内森·菲利安', '克里斯托弗·戈勒姆', '马特·兰特尔', '谢默·摩尔', '耐姆比·耐姆比', '杰森·奥玛拉', '乔纳森·亚当斯', '洛奇·卡罗尔', '特雷弗·德瓦', '保罗·伊丁', '帕特里克·法比安', '詹妮弗·黑尔', '马克斯·迈特尔曼', '托克斯·奥拉贡多耶']",['超人之死 The Death of Superman'],"['动作', '科幻', '动画']",['7.4'],['8549'],[' 英语']
[' 日本'],['米谷良知'],[],['05'],"['松冈祯丞', '金元寿子', '高桥未奈美']",['食戟之灵 餐之皿 OVA 极星寮的绘里奈 食戟のソーマ 餐ノ皿 極星寮のえりな'],"['动画', '儿童']",['7.4'],['171'],[' 日语']
[' 日本'],['长峰达也'],['100'],['12'],"['野泽雅子', '堀川亮', '中尾隆圣', '岛田敏', '古川登志夫', '久川绫', '山寺宏一', '森田成一', '水树奈奈', '杉田智和', '宝龟克寿']",['龙珠超：布罗利 ドラゴンボール超 ブロリー'],"['动作', '动画', '奇幻', '冒险']",['7.4'],['24581'],[' 日语']
[' 日本'],"['米林宏昌', '百濑义行', '山下明彦']",['53'],['08'],"['小田切让', '尾野真千子', '田中泯', '坂口健太郎', '木村文乃', '铃木梨央', '筱原凑大']",['谦虚的英雄 普乐卡短片剧场系列第一辑 ちいさな英雄―カニとタマゴと透明人間―'],['动画'],['7.3'],['234'],[' 日语']
[' 法国'],"['亚历山德拉·阿斯提耶尔', 'Louis Clichy']",['85'],['12'],[],['阿斯泰里克斯：魔法药水的秘密 Astérix: Le secret de la potion magique'],['动画'],['7.2'],['67'],[' 法语 / 拉丁语 Latin']
[' 日本'],['长崎健司'],['96'],['08'],"['山下大辉', '三宅健太', '志田未来', '生濑胜久', '冈本信彦', '佐仓绫音', '石川界人', '梶裕贵', '增田俊树', '广桥凉', '畠中祐', '井上麻里奈', '真堂圭', '古岛清孝', '奈良彻', '西田雅一', '细谷佳正', '喜多村英梨', '悠木碧', '名塚佳织', '小山力也', '小形满', '木村良平', '大悟', '饭田利信', '佐藤健辅', '富樫美铃', '福西胜也', '小林爱']",['我的英雄学院：两位英雄 僕のヒーローアカデミア THE MOVIE ～2人の英雄～'],"['动作', '动画']",['7.2'],['22775'],[' 日语']
[' 日本'],"['本广克行', '上村泰', '鈴木清崇']",['135'],['09'],"['林原惠美', '泽城美雪', '水濑祈', '福山润', '村中知', '中泽匡智', '黑泽朋世', '井上喜久子', '大仓孝二', '菅生隆之', '浦山迅', '铃木黎子']",['特别的她 Progressive 劇場版 フリクリ\u3000プログレ'],"['剧情', '科幻', '动画']",['7.2'],['233'],[' 日语']
[' 美国 / 爱尔兰 / 法国 / 加拿大'],['Richard Lanni'],['84'],['04'],"['海伦娜·伯翰·卡特', '罗根·勒曼', '热拉尔·德帕迪约']",['斯塔比中士：一个美国英雄 Sgt. Stubby: An American Hero'],"['动画', '历史', '战争', '冒险']",['7.2'],['212'],[' 英语']
[' 英国'],['大卫·斯特登'],['85'],['07'],"['约瑟夫·梅', '泰莉莎·加拉赫', '凯瑞·莎勒', '大卫·麦金', '金宝·张', '约翰·哈斯勒', '彼得·安德烈', '蒂娜·德赛', '露西·蒙格马利']",['托马斯大电影之世界探险记 Thomas &amp; Friends: Big World! Big Adventures! The Movie'],"['动画', '儿童']",['7.1'],['1192'],[' 英语']
[' 中国大陆 / 美国'],"['赵锐', '克里斯托弗·詹金斯']",['90'],"['03', '08']","['赵路', '武皓栋', '殷筱瑜', '金蝉妃', '童自荣', '吴磊', '赵乾景', '李传缨', '姜玉玲', '曹真', '王肖兵']",['妈妈咪鸭'],"['喜剧', '动画', '家庭', '冒险']",['7.1'],['16885'],[' 汉语普通话 / 英语']
